#Gene	pfamid	SP	TM	Start	End	Length	Strand	Contig	Source	pfam_desc	Taxonomy
demo|04328	PF01521.20;	No	1	11033	11389	357	-1	bin00.contig0070	Prodigal_v2.6.3	"Iron-sulphur cluster biosynthesis";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04331	PF04002.15;	No	0	11717	12445	729	-1	bin00.contig0070	Prodigal_v2.6.3	"RadC-like JAB domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04334	PF04536.14;	No	2	14690	15475	786	-1	bin00.contig0070	Prodigal_v2.6.3	"TPM domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04336	PF02403.22;PF00587.25;	No	0	15611	16891	1281	1	bin00.contig0070	Prodigal_v2.6.3	"Seryl-tRNA synthetase N-terminal domain";"tRNA synthetase class II core domain (G, H, P, S and T)";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04337	PF00753.27;PF07521.12;	No	0	17080	18669	1590	-1	bin00.contig0070	Prodigal_v2.6.3	"Metallo-beta-lactamase superfamily";"Zn-dependent metallo-hydrolase RNA specificity domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04338	PF13533.6;PF13437.6;	No	1	18967	20505	1539	1	bin00.contig0070	Prodigal_v2.6.3	"Biotin-lipoyl like";"HlyD family secretion protein";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04341	PF07510.11;PF03235.14;	No	0	21169	22884	1716	-1	bin00.contig0070	Prodigal_v2.6.3	"Protein of unknown function (DUF1524)";"Protein of unknown function DUF262";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Pseudanabaenales;f__Pseudanabaenaceae;g__PCC-7367;
demo|04342	PF13328.6;	No	0	37	630	594	1	bin00.contig0071	Prodigal_v2.6.3	"HD domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Geitlerinema;
demo|04343	PF02080.21;PF02254.18;	No	0	685	1362	678	1	bin00.contig0071	Prodigal_v2.6.3	"TrkA-C domain";"TrkA-N domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04344	PF00999.21;	No	11	1443	3107	1665	-1	bin00.contig0071	Prodigal_v2.6.3	"Sodium/hydrogen exchanger family";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04346	PF01975.17;	No	0	3083	3874	792	-1	bin00.contig0071	Prodigal_v2.6.3	"Survival protein SurE";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04347	PF02481.15;PF17782.1;	No	0	4011	5174	1164	-1	bin00.contig0071	Prodigal_v2.6.3	"DNA recombination-mediator protein A";"DprA winged helix domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04348	PF10063.9;	No	4	5213	5887	675	-1	bin00.contig0071	Prodigal_v2.6.3	"Uncharacterized integral membrane protein (DUF2301)";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04350	PF00588.19;	No	0	5927	6634	708	-1	bin00.contig0071	Prodigal_v2.6.3	"SpoU rRNA Methylase family";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04351	PF00196.19;PF00072.24;	No	0	6778	7410	633	-1	bin00.contig0071	Prodigal_v2.6.3	"Bacterial regulatory proteins, luxR family";"Response regulator receiver domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04352	PF00342.19;	No	0	7419	9005	1587	-1	bin00.contig0071	Prodigal_v2.6.3	"Phosphoglucose isomerase";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04353	PF00270.29;PF00271.31;	No	0	9521	11008	1488	1	bin00.contig0071	Prodigal_v2.6.3	"DEAD/DEAH box helicase";"Helicase conserved C-terminal domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04355	PF04432.13;PF04422.13;	No	0	11616	12854	1239	-1	bin00.contig0071	Prodigal_v2.6.3	"Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C terminus";"Coenzyme F420 hydrogenase/dehydrogenase, beta subunit N-term";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04356	PF01933.18;	No	2	12968	14317	1350	-1	bin00.contig0071	Prodigal_v2.6.3	"Uncharacterised protein family UPF0052";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04358	PF00005.27;	No	0	14381	15238	858	1	bin00.contig0071	Prodigal_v2.6.3	"ABC transporter";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04359	PF02470.20;	No	1	15283	16629	1347	1	bin00.contig0071	Prodigal_v2.6.3	"MlaD protein";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04361	PF05239.16;PF01782.18;	No	0	16669	17286	618	1	bin00.contig0071	Prodigal_v2.6.3	"PRC-barrel domain";"RimM N-terminal domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04362	PF01545.21;	No	6	17387	18223	837	1	bin00.contig0071	Prodigal_v2.6.3	"Cation efflux family";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04364	PF00343.20;	No	0	18391	20943	2553	1	bin00.contig0071	Prodigal_v2.6.3	"Carbohydrate phosphorylase";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04365	PF00781.24;PF02142.22;	No	0	21017	22495	1479	1	bin00.contig0071	Prodigal_v2.6.3	"Diacylglycerol kinase catalytic domain";"MGS-like domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04369	PF01850.21;	No	0	2247	2666	420	-1	bin00.contig0072	Prodigal_v2.6.3	"PIN domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04371	PF13437.6;	No	1	3225	4838	1614	1	bin00.contig0072	Prodigal_v2.6.3	"HlyD family secretion protein";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04373	PF13448.6;PF00082.22;PF00082.22;PF01483.20;PF06739.11;	No	0	5578	16422	10845	1	bin00.contig0072	Prodigal_v2.6.3	"Domain of unknown function (DUF4114)";"Subtilase family";"Proprotein convertase P-domain";"Beta-propeller repeat";"Bacterial SH3 domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04375	PF01103.23;PF05860.13;PF07244.15;	YES	0	17294	21679	4386	1	bin00.contig0072	Prodigal_v2.6.3	"Surface antigen";"haemagglutination activity domain";"Surface antigen variable number repeat";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04379	PF13229.6;PF00395.20;	No	0	284	2425	2142	-1	bin00.contig0073	Prodigal_v2.6.3	"Right handed beta helix region";"S-layer homology domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04380	PF13379.6;	YES	0	2929	4227	1299	1	bin00.contig0073	Prodigal_v2.6.3	"NMT1-like family";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Phormidiaceae;g__Arthrospira;s__Arthrospira platensis
demo|04382	PF00528.22;	No	7	4501	5346	846	1	bin00.contig0073	Prodigal_v2.6.3	"Binding-protein-dependent transport system inner membrane component";	UNKNOWN
demo|04384	PF00005.27;PF09084.11;	No	0	5404	7416	2013	1	bin00.contig0073	Prodigal_v2.6.3	"ABC transporter";"NMT1/THI5 like";	UNKNOWN
demo|04385	PF00005.27;	No	0	7543	8373	831	1	bin00.contig0073	Prodigal_v2.6.3	"ABC transporter";	UNKNOWN
demo|04386	PF02518.26;PF00512.25;PF00989.25;PF00989.25;PF08447.12;	No	0	8370	11672	3303	-1	bin00.contig0073	Prodigal_v2.6.3	"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase";"His Kinase A (phospho-acceptor) domain";"PAS fold";"PAS fold";"PAS fold";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04388	PF12705.7;	No	0	12288	13145	858	1	bin00.contig0073	Prodigal_v2.6.3	"PD-(D/E)XK nuclease superfamily";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04390	PF00421.19;	No	7	13837	15372	1536	1	bin00.contig0073	Prodigal_v2.6.3	"Photosystem II protein";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04392	PF03477.16;	No	0	15731	16255	525	1	bin00.contig0073	Prodigal_v2.6.3	"ATP cone domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04393	PF00575.23;	No	0	16529	17515	987	1	bin00.contig0073	Prodigal_v2.6.3	"S1 RNA binding domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04394	PF12710.7;	No	0	17743	18477	735	1	bin00.contig0073	Prodigal_v2.6.3	"haloacid dehalogenase-like hydrolase";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04395	PF00069.25;	No	0	18492	20408	1917	1	bin00.contig0073	Prodigal_v2.6.3	"Protein kinase domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04396	PF03948.14;PF01281.19;	No	0	20575	21033	459	1	bin00.contig0073	Prodigal_v2.6.3	"Ribosomal protein L9, C-terminal domain";"Ribosomal protein L9, N-terminal domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04397	PF02427.17;	No	0	21330	21563	234	1	bin00.contig0073	Prodigal_v2.6.3	"Photosystem I reaction centre subunit IV / PsaE";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04401	PF12770.7;PF13374.6;PF13181.6;	YES	1	1065	3818	2754	1	bin00.contig0074	Prodigal_v2.6.3	"CHAT domain";"Tetratricopeptide repeat";"Tetratricopeptide repeat";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04404	PF05421.11;	No	2	3902	4126	225	1	bin00.contig0074	Prodigal_v2.6.3	"Protein of unknown function (DUF751)";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04406	PF02033.18;	No	0	4300	4677	378	1	bin00.contig0074	Prodigal_v2.6.3	"Ribosome-binding factor A";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04407	PF00534.20;PF13439.6;	No	0	5333	6421	1089	1	bin00.contig0074	Prodigal_v2.6.3	"Glycosyl transferases group 1";"Glycosyltransferase Family 4";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04408	PF17389.2;PF14742.6;	No	0	6793	8979	2187	1	bin00.contig0074	Prodigal_v2.6.3	"Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain";"N-terminal domain of (some) glycogen debranching enzymes";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04409	PF00561.20;	No	0	9024	9956	933	1	bin00.contig0074	Prodigal_v2.6.3	"alpha/beta hydrolase fold";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04410	PF14217.6;	No	0	10202	10426	225	1	bin00.contig0074	Prodigal_v2.6.3	"Domain of unknown function (DUF4327)";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04411	PF00069.25;	No	0	10630	12258	1629	1	bin00.contig0074	Prodigal_v2.6.3	"Protein kinase domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04412	PF03699.13;	No	9	12313	15414	3102	1	bin00.contig0074	Prodigal_v2.6.3	"Uncharacterised protein family (UPF0182)";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04414	PF08240.12;PF00107.26;	No	0	15537	16493	957	1	bin00.contig0074	Prodigal_v2.6.3	"Alcohol dehydrogenase GroES-like domain";"Zinc-binding dehydrogenase";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Geitlerinema;
demo|04416	PF01694.22;	No	8	17352	18896	1545	1	bin00.contig0074	Prodigal_v2.6.3	"Rhomboid family";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04419	PF00005.27;PF13732.6;	No	0	19215	20240	1026	-1	bin00.contig0074	Prodigal_v2.6.3	"ABC transporter";"Domain of unknown function (DUF4162)";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04420	PF04116.13;	No	4	20369	21178	810	1	bin00.contig0074	Prodigal_v2.6.3	"Fatty acid hydroxylase superfamily";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04422	PF00004.29;PF17862.1;PF06480.15;PF01434.18;	YES	2	265	2151	1887	1	bin00.contig0075	Prodigal_v2.6.3	"ATPase family associated with various cellular activities (AAA)";"AAA+ lid domain";"FtsH Extracellular";"Peptidase family M41";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04428	PF14103.6;	No	0	5191	5772	582	-1	bin00.contig0075	Prodigal_v2.6.3	"Domain of unknown function (DUF4276)";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04429	PF13175.6;	No	0	5772	6953	1182	-1	bin00.contig0075	Prodigal_v2.6.3	"AAA ATPase domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04430	PF13353.6;	No	0	7434	8060	627	1	bin00.contig0075	Prodigal_v2.6.3	"4Fe-4S single cluster domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04431	PF14246.6;PF00440.23;	No	0	8057	8668	612	-1	bin00.contig0075	Prodigal_v2.6.3	"AefR-like transcriptional repressor, C-terminal domain";"Bacterial regulatory proteins, tetR family";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04432	PF00675.20;PF05193.21;	No	1	8863	10428	1566	1	bin00.contig0075	Prodigal_v2.6.3	"Insulinase (Peptidase family M16)";"Peptidase M16 inactive domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04434	PF00675.20;PF05193.21;	No	0	10553	12049	1497	1	bin00.contig0075	Prodigal_v2.6.3	"Insulinase (Peptidase family M16)";"Peptidase M16 inactive domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04435	PF05226.11;PF00563.20;PF00990.21;	No	3	12180	14828	2649	1	bin00.contig0075	Prodigal_v2.6.3	"CHASE2 domain";"EAL domain";"Diguanylate cyclase, GGDEF domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04437	PF01220.19;	No	0	15025	15597	573	1	bin00.contig0075	Prodigal_v2.6.3	"Dehydroquinase class II";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04439	PF13191.6;	No	0	16285	17634	1350	1	bin00.contig0075	Prodigal_v2.6.3	"AAA ATPase domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04440	PF12894.7;PF00400.32;	No	0	17657	20746	3090	1	bin00.contig0075	Prodigal_v2.6.3	"Anaphase-promoting complex subunit 4 WD40 domain";"WD domain, G-beta repeat";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04441	PF01947.16;	No	0	81	704	624	-1	bin00.contig0076	Prodigal_v2.6.3	"p-hydroxybenzoic acid synthase";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04442	PF12895.7;PF01739.18;	No	0	918	2465	1548	1	bin00.contig0076	Prodigal_v2.6.3	"Anaphase-promoting complex, cyclosome, subunit 3";"CheR methyltransferase, SAM binding domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04443	PF01584.19;	No	0	2503	3627	1125	1	bin00.contig0076	Prodigal_v2.6.3	"CheW-like domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04444	PF07669.11;	No	0	3669	5246	1578	1	bin00.contig0076	Prodigal_v2.6.3	"Eco57I restriction-modification methylase";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04445	PF03588.14;	No	0	5243	5839	597	-1	bin00.contig0076	Prodigal_v2.6.3	"Leucyl/phenylalanyl-tRNA protein transferase";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04447	PF00253.21;	No	0	6400	6702	303	-1	bin00.contig0076	Prodigal_v2.6.3	"Ribosomal protein S14p/S29e";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04450	PF01471.18;	No	0	7314	8504	1191	1	bin00.contig0076	Prodigal_v2.6.3	"Putative peptidoglycan binding domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04451	PF01381.22;PF06114.13;	No	0	9025	10119	1095	1	bin00.contig0076	Prodigal_v2.6.3	"Helix-turn-helix";"IrrE N-terminal-like domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Eurycoccales;f__PCC-7336;g__PCC-7336;
demo|04453	PF13319.6;	No	0	10665	10979	315	1	bin00.contig0076	Prodigal_v2.6.3	"Protein of unknown function (DUF4090)";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04454	PF09150.10;	No	0	11185	11706	522	1	bin00.contig0076	Prodigal_v2.6.3	"Orange carotenoid protein, N-terminal";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04457	PF09190.11;PF01406.19;	No	0	12853	14283	1431	-1	bin00.contig0076	Prodigal_v2.6.3	"DALR domain";"tRNA synthetases class I (C) catalytic domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04458	PF02696.14;	No	0	14411	15856	1446	-1	bin00.contig0076	Prodigal_v2.6.3	"Uncharacterized ACR, YdiU/UPF0061 family";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04459	PF00924.18;	No	5	16112	17212	1101	1	bin00.contig0076	Prodigal_v2.6.3	"Mechanosensitive ion channel";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04461	PF00924.18;	No	4	17291	18403	1113	1	bin00.contig0076	Prodigal_v2.6.3	"Mechanosensitive ion channel";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04463	PF06485.11;	No	0	18449	19276	828	1	bin00.contig0076	Prodigal_v2.6.3	"RNA-binding protein Tab2/Atab2";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;s__Phormidium_A willei
demo|04467	PF00849.22;PF01479.25;	No	0	488	1411	924	1	bin00.contig0077	Prodigal_v2.6.3	"RNA pseudouridylate synthase";"S4 domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04468	PF00427.21;	No	0	1553	2308	756	-1	bin00.contig0077	Prodigal_v2.6.3	"Phycobilisome Linker polypeptide";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04469	PF09367.10;	No	0	2498	3127	630	-1	bin00.contig0077	Prodigal_v2.6.3	"CpeS-like protein";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04470	PF08241.12;	No	0	3197	4258	1062	1	bin00.contig0077	Prodigal_v2.6.3	"Methyltransferase domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04471	PF01245.20;	No	0	4312	4689	378	1	bin00.contig0077	Prodigal_v2.6.3	"Ribosomal protein L19";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04473	PF00584.20;	No	1	5105	5326	222	1	bin00.contig0077	Prodigal_v2.6.3	"SecE/Sec61-gamma subunits of protein translocation complex";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04475	PF00467.29;PF02357.19;	No	0	5326	5985	660	1	bin00.contig0077	Prodigal_v2.6.3	"KOW motif";"Transcription termination factor nusG";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04476	PF00298.19;PF03946.14;	YES	0	5998	6423	426	1	bin00.contig0077	Prodigal_v2.6.3	"Ribosomal protein L11, RNA binding domain";"Ribosomal protein L11, N-terminal domain";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04478	PF00687.21;	No	0	6491	7255	765	1	bin00.contig0077	Prodigal_v2.6.3	"Ribosomal protein L1p/L10e family";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
demo|04479	PF00466.20;	No	0	7623	8180	558	1	bin00.contig0077	Prodigal_v2.6.3	"Ribosomal protein L10";	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__Phormidium_A;
