#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	tigrfam_acc	tigrfam_desc	Taxonomy
metaerg.pl|11366	NODE_85_length_79793_cov_35.7845	23327	24376	1050	1	No	0	TIGR01727	"oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain"	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Thermoactinomycetales;f__Thermoactinomycetaceae;g__Shimazuella;s__Shimazuella kribbensis
metaerg.pl|11372	NODE_85_length_79793_cov_35.7845	28320	29273	954	-1	No	0	TIGR01251	"ribose-phosphate diphosphokinase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|11380	NODE_85_length_79793_cov_35.7845	31860	33116	1257	1	No	0	TIGR01035	"glutamyl-tRNA reductase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|11381	NODE_85_length_79793_cov_35.7845	33113	34192	1080	1	No	0	TIGR00019	"peptide chain release factor 1"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|11382	NODE_85_length_79793_cov_35.7845	34195	34611	417	1	No	0	TIGR00149	"secondary thiamine-phosphate synthase enzyme"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrococcales;f__Aquisalimonadaceae;g__Aquisalimonas;s__Aquisalimonas asiatica
metaerg.pl|11385	NODE_85_length_79793_cov_35.7845	36079	37086	1008	1	No	8	TIGR00203	"cytochrome d ubiquinol oxidase, subunit II"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|11387	NODE_85_length_79793_cov_35.7845	37109	38788	1680	1	No	6	TIGR02857	"thiol reductant ABC exporter, CydD subunit"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__GCA-2722315;s__GCA-2722315 sp002722315
metaerg.pl|11389	NODE_85_length_79793_cov_35.7845	38785	40461	1677	1	No	6	TIGR02868	"thiol reductant ABC exporter, CydC subunit"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|11414	NODE_85_length_79793_cov_35.7845	57249	58583	1335	1	No	0	TIGR00089	"radical SAM methylthiotransferase, MiaB/RimO family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|11414	NODE_85_length_79793_cov_35.7845	57249	58583	1335	1	No	0	TIGR01125	"ribosomal protein S12 methylthiotransferase RimO"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|11451	NODE_86_length_79778_cov_55.2095	14135	16213	2079	-1	No	12	TIGR00842	"transporter, betaine/carnitine/choline transporter (BCCT) family"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Jiangellales;f__Jiangellaceae;g__Haloactinopolyspora;s__Haloactinopolyspora alba
metaerg.pl|11466	NODE_86_length_79778_cov_55.2095	26508	27749	1242	-1	No	0	TIGR00539	"putative oxygen-independent coproporphyrinogen III oxidase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11471	NODE_86_length_79778_cov_55.2095	29987	31180	1194	-1	No	0	TIGR00231	"small GTP-binding protein domain"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11471	NODE_86_length_79778_cov_55.2095	29987	31180	1194	-1	No	0	TIGR01393	"elongation factor 4"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11482	NODE_86_length_79778_cov_55.2095	37469	37729	261	1	No	0	TIGR00029	"ribosomal protein bS20"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11485	NODE_86_length_79778_cov_55.2095	43423	46197	2775	-1	No	10	TIGR00360	"ComEC/Rec2-related protein"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11488	NODE_86_length_79778_cov_55.2095	47283	47771	489	-1	No	0	TIGR00762	"EDD domain protein, DegV family"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11490	NODE_86_length_79778_cov_55.2095	48261	49247	987	-1	YES	8	TIGR00374	"TIGR00374 family protein"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11493	NODE_86_length_79778_cov_55.2095	49307	51850	2544	-1	No	0	TIGR00396	"leucine--tRNA ligase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11500	NODE_86_length_79778_cov_55.2095	55280	55705	426	-1	No	0	TIGR00090	"ribosome silencing factor"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11501	NODE_86_length_79778_cov_55.2095	55787	56431	645	-1	No	0	TIGR00125	"cytidyltransferase-like domain"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11501	NODE_86_length_79778_cov_55.2095	55787	56431	645	-1	No	0	TIGR00482	"nicotinate (nicotinamide) nucleotide adenylyltransferase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11518	NODE_86_length_79778_cov_55.2095	68723	69841	1119	-1	No	0	TIGR01027	"glutamate 5-kinase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11519	NODE_86_length_79778_cov_55.2095	69838	71313	1476	-1	No	0	TIGR02729	"Obg family GTPase CgtA"	d__Bacteria;p__Firmicutes_E;c__Thermaerobacteria;o__Thermaerobacterales;f__Thermaerobacteraceae;g__Thermaerobacter;s__Thermaerobacter subterraneus
metaerg.pl|11519	NODE_86_length_79778_cov_55.2095	69838	71313	1476	-1	No	0	TIGR03595	"Obg family GTPase CgtA, C-terminal extension"	d__Bacteria;p__Firmicutes_E;c__Thermaerobacteria;o__Thermaerobacterales;f__Thermaerobacteraceae;g__Thermaerobacter;s__Thermaerobacter subterraneus
metaerg.pl|11520	NODE_86_length_79778_cov_55.2095	71432	71689	258	-1	No	0	TIGR00062	"ribosomal protein bL27"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11521	NODE_86_length_79778_cov_55.2095	71692	71994	303	-1	No	0	TIGR00061	"ribosomal protein bL21"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11526	NODE_86_length_79778_cov_55.2095	76137	78263	2127	-1	No	0	TIGR00254	"diguanylate cyclase (GGDEF) domain"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Geodermatophilaceae;g__Blastococcus;s__Blastococcus sp000702465
metaerg.pl|11527	NODE_86_length_79778_cov_55.2095	78351	79778	1428	-1	No	0	TIGR00757	"ribonuclease, Rne/Rng family"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11531	NODE_87_length_79430_cov_22.248	4263	5762	1500	-1	No	14	TIGR01770	"proton-translocating NADH-quinone oxidoreductase, chain N"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|11533	NODE_87_length_79430_cov_22.248	5769	7550	1782	-1	No	14	TIGR01972	"proton-translocating NADH-quinone oxidoreductase, chain M"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__BD2-11;s__BD2-11 sp002238605
metaerg.pl|11535	NODE_87_length_79430_cov_22.248	7561	9744	2184	-1	No	16	TIGR01974	"proton-translocating NADH-quinone oxidoreductase, chain L"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2988;s__UBA2988 sp002346665
metaerg.pl|11541	NODE_87_length_79430_cov_22.248	10583	11083	501	-1	No	0	TIGR01971	"NADH-quinone oxidoreductase, chain I"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__Bin94;s__Bin94 sp002238865
metaerg.pl|11545	NODE_87_length_79430_cov_22.248	14247	15539	1293	-1	No	0	TIGR01959	"NADH oxidoreductase (quinone), F subunit"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|11546	NODE_87_length_79430_cov_22.248	15539	16213	675	-1	No	0	TIGR01958	"NADH-quinone oxidoreductase, E subunit"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__BD2-11;s__BD2-11 sp002238605
metaerg.pl|11547	NODE_87_length_79430_cov_22.248	16210	17487	1278	-1	No	0	TIGR01962	"NADH dehydrogenase (quinone), D subunit"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__Bin94;s__Bin94 sp002238865
metaerg.pl|11548	NODE_87_length_79430_cov_22.248	17538	18263	726	-1	No	0	TIGR01961	"NADH (or F420H2) dehydrogenase, subunit C"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735
metaerg.pl|11549	NODE_87_length_79430_cov_22.248	18286	19008	723	-1	No	0	TIGR01957	"NADH-quinone oxidoreductase, B subunit"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__BD2-11;s__BD2-11 sp002238605
metaerg.pl|11553	NODE_87_length_79430_cov_22.248	19763	20284	522	1	No	0	TIGR02274	"deoxycytidine triphosphate deaminase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__Bin94;s__Bin94 sp002238865
metaerg.pl|11560	NODE_87_length_79430_cov_22.248	23509	25422	1914	-1	No	0	TIGR01811	"succinate dehydrogenase or fumarate reductase, flavoprotein subunit"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|11561	NODE_87_length_79430_cov_22.248	25433	26116	684	-1	No	5	TIGR02046	"succinate dehydrogenase (or fumarate reductase) cytochrome b subunit, b558 family"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2589;s__UBA2589 sp002390225
metaerg.pl|11563	NODE_87_length_79430_cov_22.248	26209	27132	924	-1	No	0	TIGR01763	"malate dehydrogenase, NAD-dependent"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__Bin94;s__Bin94 sp002238865
metaerg.pl|11569	NODE_87_length_79430_cov_22.248	28429	28995	567	-1	No	0	TIGR02937	"RNA polymerase sigma factor, sigma-70 family"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|11571	NODE_87_length_79430_cov_22.248	29389	30525	1137	-1	No	0	TIGR01368	"carbamoyl-phosphate synthase, small subunit"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA887;s__UBA887 sp002724575
metaerg.pl|11573	NODE_87_length_79430_cov_22.248	31249	32004	756	-1	No	0	TIGR00214	"lipoyl(octanoyl) transferase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2589;s__UBA2589 sp002390225
metaerg.pl|11575	NODE_87_length_79430_cov_22.248	33697	34074	378	-1	No	2	TIGR00810	"preprotein translocase, SecG subunit"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2589;s__UBA2589 sp002390225
metaerg.pl|11577	NODE_87_length_79430_cov_22.248	34227	35063	837	-1	No	0	TIGR00419	"triose-phosphate isomerase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2589;s__UBA2589 sp002390225
metaerg.pl|11579	NODE_87_length_79430_cov_22.248	36380	37408	1029	-1	No	0	TIGR01534	"glyceraldehyde-3-phosphate dehydrogenase, type I"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|11581	NODE_87_length_79430_cov_22.248	38318	39196	879	-1	No	0	TIGR00507	"shikimate dehydrogenase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735
metaerg.pl|11582	NODE_87_length_79430_cov_22.248	39210	40424	1215	-1	No	0	TIGR00453	"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase"	unknow
metaerg.pl|11583	NODE_87_length_79430_cov_22.248	40405	41829	1425	-1	No	0	TIGR00665	"replicative DNA helicase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA822;s__UBA822 sp002731735
metaerg.pl|11584	NODE_87_length_79430_cov_22.248	41826	42623	798	-1	No	0	TIGR00758	"uracil-DNA glycosylase, family 4"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|11585	NODE_87_length_79430_cov_22.248	42634	43920	1287	-1	No	0	TIGR00521	"phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA822;s__UBA822 sp002731735
metaerg.pl|11587	NODE_87_length_79430_cov_22.248	44318	44977	660	-1	No	0	TIGR03263	"guanylate kinase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|11588	NODE_87_length_79430_cov_22.248	44974	45864	891	-1	No	0	TIGR00255	"TIGR00255 family protein"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|11610	NODE_87_length_79430_cov_22.248	63735	64334	600	1	No	0	TIGR00229	"PAS domain S-box protein"	unknow
metaerg.pl|11619	NODE_87_length_79430_cov_22.248	68446	68931	486	1	No	0	TIGR00040	"phosphodiesterase, MJ0936 family"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__Palsa-1233;s__Palsa-1233 sp003169895
metaerg.pl|11631	NODE_88_length_79250_cov_15.1207	665	1120	456	-1	No	4	TIGR04011	"poly-gamma-glutamate biosynthesis protein PgsC"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae_D;g__Bacillus_S;s__Bacillus_S marmarensis
metaerg.pl|11633	NODE_88_length_79250_cov_15.1207	1120	2346	1227	-1	No	1	TIGR04012	"poly-gamma-glutamate synthase PgsB"	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Thermoactinomycetales;f__Novibacillaceae;g__Numidum;s__Numidum massiliense
metaerg.pl|11642	NODE_88_length_79250_cov_15.1207	9777	11114	1338	-1	No	0	TIGR01326	"O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Actinotalea;s__Actinotalea carbonis
metaerg.pl|11645	NODE_88_length_79250_cov_15.1207	12077	13090	1014	-1	YES	1	TIGR01728	"ABC transporter, substrate-binding protein, aliphatic sulfonates family"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Beutenbergiaceae;g__Beutenbergia;s__Beutenbergia cavernae
metaerg.pl|11650	NODE_88_length_79250_cov_15.1207	14899	16779	1881	1	No	0	TIGR00229	"PAS domain S-box protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_F;s__Pseudomonas_F furukawaii
metaerg.pl|11651	NODE_88_length_79250_cov_15.1207	16798	18849	2052	-1	No	0	TIGR02278	"phenylacetic acid degradation protein paaN"	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__UBA9410;s__UBA9410 sp002717365
metaerg.pl|11652	NODE_88_length_79250_cov_15.1207	18888	19454	567	-1	No	0	TIGR02159	"phenylacetate-CoA oxygenase, PaaJ subunit"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11653	NODE_88_length_79250_cov_15.1207	19451	20302	852	-1	No	0	TIGR02158	"phenylacetate-CoA oxygenase, PaaI subunit"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11677	NODE_88_length_79250_cov_15.1207	35598	36035	438	1	No	2	TIGR00220	"large conductance mechanosensitive channel protein"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11679	NODE_88_length_79250_cov_15.1207	36225	38240	2016	1	No	0	TIGR00232	"transketolase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11684	NODE_88_length_79250_cov_15.1207	40101	41219	1119	1	No	0	TIGR00020	"peptide chain release factor 2"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11685	NODE_88_length_79250_cov_15.1207	41503	42201	699	1	No	0	TIGR02673	"cell division ATP-binding protein FtsE"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11690	NODE_88_length_79250_cov_15.1207	44991	45476	486	1	No	0	TIGR00086	"SsrA-binding protein"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11710	NODE_88_length_79250_cov_15.1207	63309	64220	912	1	No	0	TIGR01777	"TIGR01777 family protein"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11719	NODE_88_length_79250_cov_15.1207	70852	71469	618	-1	No	0	TIGR04037	"LLM-partnered FMN reductase, CE1759 family"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Geodermatophilaceae;g__Blastococcus;s__Blastococcus sp900102115
metaerg.pl|11720	NODE_88_length_79250_cov_15.1207	71514	72632	1119	-1	No	0	TIGR04036	"putative luciferase-like monooxygenase, FMN-dependent, CE1758 family"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces leeuwenhoekii
metaerg.pl|11726	NODE_88_length_79250_cov_15.1207	77133	78623	1491	1	No	0	TIGR02398	"glucosylglycerol-phosphate synthase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Ponticaulis;s__Ponticaulis sp002723155
metaerg.pl|11745	NODE_89_length_78815_cov_16.8422	9717	10187	471	-1	No	0	TIGR02937	"RNA polymerase sigma factor, sigma-70 family"	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__UBA5794;f__UBA4744;g__BMS3Bbin01;s__BMS3Bbin01 sp002897675
metaerg.pl|11748	NODE_89_length_78815_cov_16.8422	12451	14166	1716	-1	No	0	TIGR01484	"HAD hydrolase, family IIB"	d__Bacteria;p__Dormibacterota;c__Dormibacteria;o__Dormibacterales;f__Dormibacteraceae;g__Palsa-870;s__Palsa-870 sp003169845
metaerg.pl|11758	NODE_89_length_78815_cov_16.8422	20663	22156	1494	-1	No	0	TIGR00229	"PAS domain S-box protein"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Coleofasciculaceae;g__Coleofasciculus;s__Coleofasciculus chthonoplastes
metaerg.pl|11772	NODE_89_length_78815_cov_16.8422	33766	34836	1071	1	No	0	TIGR03814	"glutaminase A"	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter_A;s__Rubrobacter_A aplysinae
metaerg.pl|11774	NODE_89_length_78815_cov_16.8422	36172	36660	489	1	No	0	TIGR00738	"Rrf2 family protein"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11803	NODE_89_length_78815_cov_16.8422	61812	63044	1233	1	No	0	TIGR00221	"N-acetylglucosamine-6-phosphate deacetylase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|11819	NODE_89_length_78815_cov_16.8422	72132	75149	3018	1	No	0	TIGR01509	"HAD hydrolase, family IA, variant 3"	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Alkalispirochaetaceae;g__Alkalispirochaeta;s__Alkalispirochaeta americana
metaerg.pl|11819	NODE_89_length_78815_cov_16.8422	72132	75149	3018	1	No	0	TIGR01990	"beta-phosphoglucomutase"	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Alkalispirochaetaceae;g__Alkalispirochaeta;s__Alkalispirochaeta americana
metaerg.pl|11819	NODE_89_length_78815_cov_16.8422	72132	75149	3018	1	No	0	TIGR02009	"beta-phosphoglucomutase family hydrolase"	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Alkalispirochaetaceae;g__Alkalispirochaeta;s__Alkalispirochaeta americana
metaerg.pl|11825	NODE_90_length_78708_cov_45.5734	171	1367	1197	-1	YES	1	TIGR02595	"PEP-CTERM protein-sorting domain"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia spumigena
metaerg.pl|11828	NODE_90_length_78708_cov_45.5734	1474	2757	1284	-1	YES	0	TIGR02595	"PEP-CTERM protein-sorting domain"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Tolypothrix_B;s__Tolypothrix_B sp002368235
metaerg.pl|11835	NODE_90_length_78708_cov_45.5734	9854	11827	1974	1	No	0	TIGR00229	"PAS domain S-box protein"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|11839	NODE_90_length_78708_cov_45.5734	13386	14468	1083	1	YES	1	TIGR00975	"phosphate ABC transporter, phosphate-binding protein PstS"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|11842	NODE_90_length_78708_cov_45.5734	14577	15542	966	1	No	7	TIGR02138	"phosphate ABC transporter, permease protein PstC"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|11844	NODE_90_length_78708_cov_45.5734	15605	16510	906	1	No	7	TIGR00974	"phosphate ABC transporter, permease protein PstA"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
