#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	ec_id	ec_name	Taxonomy
metaerg.pl|13700	NODE_9360_length_9884_cov_50.2958	493	1860	1368	1	No	0	1.2.1.79	"Succinate-semialdehyde dehydrogenase (NADP(+))."	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065"
metaerg.pl|13701	NODE_9360_length_9884_cov_50.2958	2053	3696	1644	1	No	0	2.2.1.6	"Acetolactate synthase."	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065"
metaerg.pl|13705	NODE_9360_length_9884_cov_50.2958	5687	7453	1767	-1	No	0	6.1.1.19	"Arginine--tRNA ligase."	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia spumigena"
metaerg.pl|13708	NODE_9360_length_9884_cov_50.2958	8655	9518	864	-1	No	0	2.4.2.19	"Nicotinate-nucleotide diphosphorylase (carboxylating)."	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia spumigena"
metaerg.pl|13709	NODE_9371_length_9877_cov_14.9059	2	1333	1332	-1	No	9	7.1.1.1	"Proton-translocating NAD(P)(+) transhydrogenase."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus"
metaerg.pl|13711	NODE_9371_length_9877_cov_14.9059	1330	1611	282	-1	No	3	7.1.1.1	"Proton-translocating NAD(P)(+) transhydrogenase."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus"
metaerg.pl|13713	NODE_9371_length_9877_cov_14.9059	1611	2741	1131	-1	No	0	7.1.1.1	"Proton-translocating NAD(P)(+) transhydrogenase."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus"
metaerg.pl|13714	NODE_9371_length_9877_cov_14.9059	2884	3894	1011	1	No	0	1.1.1.86	"Ketol-acid reductoisomerase (NADP(+))."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus"
metaerg.pl|13717	NODE_9371_length_9877_cov_14.9059	5491	7149	1659	-1	No	0	5.4.99.2	"Methylmalonyl-CoA mutase."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium sp900240945"
metaerg.pl|13717	NODE_9371_length_9877_cov_14.9059	5491	7149	1659	-1	No	0	5.4.99.-	"Transferring other groups."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium sp900240945"
metaerg.pl|13720	NODE_9371_length_9877_cov_14.9059	8211	9674	1464	1	No	0	4.1.1.-	"Carboxy-lyases."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus"
metaerg.pl|13740	NODE_9422_length_9835_cov_30.6058	6146	7495	1350	-1	No	0	2.1.1.-	"Methyltransferases."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Micromonosporaceae;g__Micromonospora;s__Micromonospora narathiwatensis"
metaerg.pl|13742	NODE_9422_length_9835_cov_30.6058	9182	9835	654	-1	No	0	3.1.1.5	"Lysophospholipase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Paraglaciecola;s__Paraglaciecola arctica"
metaerg.pl|13744	NODE_9538_length_9758_cov_15.0609	1473	1904	432	-1	No	0	1.1.1.205	"IMP dehydrogenase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Oceanicaulis;s__Oceanicaulis sp003046365"
metaerg.pl|13758	NODE_9538_length_9758_cov_15.0609	7452	8624	1173	1	No	0	1.3.1.-	"With NAD(+) or NADP(+) as acceptor."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Maricaulis;s__Maricaulis maris"
metaerg.pl|13767	NODE_9670_length_9671_cov_6.26726	3210	4451	1242	1	No	0	3.-.-.-	"Hydrolases."	"d__Archaea;p__Halobacterota;c__Halobacteria;o__Halobacteriales;f__Halalkalicoccaceae;g__Halalkalicoccus;s__Halalkalicoccus jeotgali"
metaerg.pl|13767	NODE_9670_length_9671_cov_6.26726	3210	4451	1242	1	No	0	3.4.-.-	"Acting on peptide bonds (peptidases)."	"d__Archaea;p__Halobacterota;c__Halobacteria;o__Halobacteriales;f__Halalkalicoccaceae;g__Halalkalicoccus;s__Halalkalicoccus jeotgali"
metaerg.pl|13770	NODE_9670_length_9671_cov_6.26726	5940	7682	1743	1	No	0	1.7.7.1	"Ferredoxin--nitrite reductase."	"d__Archaea;p__Halobacterota;c__Halobacteria;o__Halobacteriales;f__Halalkalicoccaceae;g__Halalkalicoccus;s__Halalkalicoccus paucihalophilus"
metaerg.pl|13796	NODE_9965_length_9506_cov_6.34631	2890	4593	1704	-1	No	0	6.1.1.18	"Glutamine--tRNA ligase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Ectothiorhodospiraceae;g__Ectothiorhodospira;s__Ectothiorhodospira sp001632845"
metaerg.pl|13829	NODE_10457_length_9218_cov_21.9996	2639	3568	930	-1	No	0	7.6.2.-	"Linked to the hydrolysis of a nucleoside triphosphate."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Actinotalea;s__Actinotalea ferrariae"
metaerg.pl|13834	NODE_10457_length_9218_cov_21.9996	7990	9150	1161	-1	No	0	3.-.-.-	"Hydrolases."	"d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2699125;s__GCA-2699125 sp002699125"
metaerg.pl|13835	NODE_10513_length_9186_cov_19.3219	2	2179	2178	-1	No	0	2.1.1.13	"Methionine synthase."	"d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__Truepera radiovictrix"
metaerg.pl|13839	NODE_10513_length_9186_cov_19.3219	4154	5158	1005	-1	No	0	1.1.1.94	"Glycerol-3-phosphate dehydrogenase (NAD(P)(+))."	"d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__Truepera radiovictrix"
metaerg.pl|13841	NODE_10513_length_9186_cov_19.3219	5745	6551	807	-1	YES	0	2.3.2.5	"Glutaminyl-peptide cyclotransferase."	"d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__Truepera radiovictrix"
metaerg.pl|13843	NODE_10513_length_9186_cov_19.3219	6548	7201	654	-1	No	0	2.7.4.9	"dTMP kinase."	"d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__Truepera radiovictrix"
metaerg.pl|13851	NODE_11218_length_8808_cov_6.08923	2840	5104	2265	1	No	0	3.1.13.1	"Exoribonuclease II."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|13855	NODE_11218_length_8808_cov_6.08923	8267	8806	540	1	No	0	6.1.1.6	"Lysine--tRNA ligase."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA1138;s__UBA1138 sp003447875"
metaerg.pl|13868	NODE_12056_length_8385_cov_7.57599	3	311	309	1	No	0	6.3.4.5	"Argininosuccinate synthase."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus"
metaerg.pl|13872	NODE_12056_length_8385_cov_7.57599	2618	4033	1416	1	No	0	4.3.2.1	"Argininosuccinate lyase."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus"
metaerg.pl|13874	NODE_12056_length_8385_cov_7.57599	4843	6717	1875	1	No	0	2.7.7.7	"DNA-directed DNA polymerase."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus"
metaerg.pl|13874	NODE_12056_length_8385_cov_7.57599	4843	6717	1875	1	No	0	3.1.11.1	"Exodeoxyribonuclease I."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus"
metaerg.pl|13875	NODE_12056_length_8385_cov_7.57599	6714	7439	726	1	No	0	3.2.2.-	"Hydrolyzing N-glycosyl compounds."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus"
metaerg.pl|13876	NODE_12608_length_8128_cov_7.72216	657	1961	1305	-1	No	0	4.3.2.1	"Argininosuccinate lyase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina"
metaerg.pl|13877	NODE_12608_length_8128_cov_7.72216	2035	2985	951	-1	No	0	1.2.1.38	"N-acetyl-gamma-glutamyl-phosphate reductase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina"
metaerg.pl|13878	NODE_12608_length_8128_cov_7.72216	2989	4344	1356	-1	No	0	2.7.2.8	"Acetylglutamate kinase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina"
metaerg.pl|13891	NODE_12902_length_8016_cov_4.94536	3141	4079	939	-1	No	0	2.7.1.23	"NAD(+) kinase."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Actinotalea;s__Actinotalea sp000526515"
metaerg.pl|13892	NODE_12902_length_8016_cov_4.94536	4079	4969	891	-1	No	0	2.1.1.226	"23S rRNA (cytidine(1920)-2'-O)-methyltransferase."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Actinotalea;s__Actinotalea sp000526515"
metaerg.pl|13893	NODE_12902_length_8016_cov_4.94536	5236	6258	1023	-1	No	0	3.1.3.21	"Glycerol-1-phosphatase."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Actinotalea;s__Actinotalea sp000526515"
metaerg.pl|13897	NODE_13374_length_7822_cov_18.064	3	917	915	1	No	0	1.6.-.-	"Acting on NADH or NADPH."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus daliensis"
metaerg.pl|13911	NODE_13418_length_7802_cov_17.1113	2	658	657	-1	No	0	7.1.2.2	"H(+)-transporting two-sector ATPase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__SNC69-320;s__SNC69-320 sp001725155"
metaerg.pl|13912	NODE_13418_length_7802_cov_17.1113	699	1562	864	-1	No	0	3.6.3.14	"Transferred entry: 7.1.2.2."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__Arenimonas donghaensis"
metaerg.pl|13913	NODE_13418_length_7802_cov_17.1113	1603	3150	1548	-1	No	0	7.1.2.2	"H(+)-transporting two-sector ATPase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Aquimonas;s__Aquimonas voraii"
metaerg.pl|13913	NODE_13418_length_7802_cov_17.1113	1603	3150	1548	-1	No	0	3.6.3.14	"Transferred entry: 7.1.2.2."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Aquimonas;s__Aquimonas voraii"
metaerg.pl|13914	NODE_13418_length_7802_cov_17.1113	3220	3747	528	-1	No	0	3.6.3.14	"Transferred entry: 7.1.2.2."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__Arenimonas sp003241895"
metaerg.pl|13915	NODE_13418_length_7802_cov_17.1113	3749	4219	471	-1	No	1	3.6.3.14	"Transferred entry: 7.1.2.2."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas sp001753645"
metaerg.pl|13917	NODE_13418_length_7802_cov_17.1113	4323	4595	273	-1	No	2	3.6.3.14	"Transferred entry: 7.1.2.2."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Silanimonas;s__Silanimonas lenta"
metaerg.pl|13919	NODE_13418_length_7802_cov_17.1113	4654	5475	822	-1	No	6	3.6.3.14	"Transferred entry: 7.1.2.2."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas bentonitica"
metaerg.pl|13941	NODE_13787_length_7669_cov_45.9159	912	2567	1656	-1	YES	0	3.1.3.5	"5'-nucleotidase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobaca;s__Rhodobaca barguzinensis"
metaerg.pl|13943	NODE_13787_length_7669_cov_45.9159	2709	3593	885	-1	YES	0	3.4.24.-	"Metalloendopeptidases."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobaca;s__Rhodobaca barguzinensis"
metaerg.pl|13972	NODE_16271_length_6854_cov_5.64465	2718	3761	1044	1	No	0	3.5.4.26	"Diaminohydroxyphosphoribosylaminopyrimidine deaminase."	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Proteiniphilum;s__Proteiniphilum acetatigenes"
metaerg.pl|13972	NODE_16271_length_6854_cov_5.64465	2718	3761	1044	1	No	0	1.1.1.193	"5-amino-6-(5-phosphoribosylamino)uracil reductase."	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Proteiniphilum;s__Proteiniphilum acetatigenes"
metaerg.pl|13972	NODE_16271_length_6854_cov_5.64465	2718	3761	1044	1	No	0	3.5.4.26 1.1.1.193	""	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Proteiniphilum;s__Proteiniphilum acetatigenes"
metaerg.pl|13973	NODE_16271_length_6854_cov_5.64465	3848	4612	765	1	No	1	2.4.-.-	"Glycosyltransferases."	"d__Bacteria;p__Desulfobacterota_A;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvibacter;s__Desulfocurvibacter africanus"
metaerg.pl|13995	NODE_17223_length_6584_cov_4.82938	999	2549	1551	-1	No	0	4.1.99.13	"(6-4)DNA photolyase."	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__WN38;s__WN38 sp003185655"
metaerg.pl|13996	NODE_17223_length_6584_cov_4.82938	2546	3985	1440	-1	No	0	4.1.99.3	"Deoxyribodipyrimidine photo-lyase."	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__BACL24;s__BACL24 sp002480015"
metaerg.pl|14015	NODE_18115_length_6357_cov_8.05236	2879	3151	273	-1	No	0	3.6.3.14	"Transferred entry: 7.1.2.2."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|14016	NODE_18115_length_6357_cov_8.05236	3151	4632	1482	-1	No	0	7.1.2.2	"H(+)-transporting two-sector ATPase."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|14016	NODE_18115_length_6357_cov_8.05236	3151	4632	1482	-1	No	0	3.6.3.14	"Transferred entry: 7.1.2.2."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|14017	NODE_18115_length_6357_cov_8.05236	4754	5620	867	-1	No	0	3.6.3.14	"Transferred entry: 7.1.2.2."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|14018	NODE_18115_length_6357_cov_8.05236	5710	6357	648	-1	No	0	7.1.2.2	"H(+)-transporting two-sector ATPase."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2988;s__UBA2988 sp002346665"
metaerg.pl|14028	NODE_18381_length_6294_cov_38.4084	1989	2960	972	-1	No	0	3.5.3.17	"Guanidinopropionase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003076755"
metaerg.pl|14029	NODE_18381_length_6294_cov_38.4084	3045	3797	753	1	No	0	1.1.1.107	"Pyridoxal 4-dehydrogenase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003076755"
metaerg.pl|14033	NODE_18381_length_6294_cov_38.4084	5480	6292	813	1	No	0	3.5.4.26	"Diaminohydroxyphosphoribosylaminopyrimidine deaminase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001691415"
metaerg.pl|14033	NODE_18381_length_6294_cov_38.4084	5480	6292	813	1	No	0	1.1.1.193	"5-amino-6-(5-phosphoribosylamino)uracil reductase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001691415"
metaerg.pl|14033	NODE_18381_length_6294_cov_38.4084	5480	6292	813	1	No	0	3.5.4.26 1.1.1.193	""	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001691415"
metaerg.pl|14046	NODE_20433_length_5879_cov_6.63187	2	940	939	1	No	0	1.6.99.3	"NADH dehydrogenase."	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia spumigena"
metaerg.pl|14049	NODE_20433_length_5879_cov_6.63187	2574	3596	1023	1	No	0	2.7.1.2	"Glucokinase."	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065"
metaerg.pl|14053	NODE_20433_length_5879_cov_6.63187	5069	5587	519	1	No	0	2.2.1.6	"Acetolactate synthase."	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__NIES-4103;s__NIES-4103 sp002368335"
metaerg.pl|14091	NODE_23112_length_5400_cov_9.22413	5010	5399	390	-1	No	0	2.1.1.-	"Methyltransferases."	"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__vadinHA17;g__LD21;s__LD21 sp003520925"
metaerg.pl|14096	NODE_23925_length_5269_cov_25.0934	3584	4342	759	-1	No	0	3.4.23.-	"Aspartic endopeptidases."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius;s__Roseovarius sp003072125"
metaerg.pl|14096	NODE_23925_length_5269_cov_25.0934	3584	4342	759	-1	No	0	2.7.7.49	"RNA-directed DNA polymerase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius;s__Roseovarius sp003072125"
metaerg.pl|14145	NODE_28345_length_4659_cov_17.6347	1106	1753	648	-1	No	0	3.2.2.-	"Hydrolyzing N-glycosyl compounds."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus"
metaerg.pl|14146	NODE_28345_length_4659_cov_17.6347	1762	3567	1806	-1	No	0	2.7.7.7	"DNA-directed DNA polymerase."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus"
metaerg.pl|14146	NODE_28345_length_4659_cov_17.6347	1762	3567	1806	-1	No	0	3.1.11.1	"Exodeoxyribonuclease I."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus"
metaerg.pl|14147	NODE_28345_length_4659_cov_17.6347	3589	4659	1071	-1	No	0	4.3.2.1	"Argininosuccinate lyase."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus"
metaerg.pl|14171	NODE_34541_length_4056_cov_7.04949	2242	3621	1380	-1	No	0	3.5.1.81	"N-acyl-D-amino-acid deacylase."	"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Caldisalinibacteraceae;g__Caldisalinibacter;s__Caldisalinibacter kiritimatiensis"
metaerg.pl|14181	NODE_36440_length_3904_cov_7.32996	1087	1860	774	1	No	0	2.7.7.56	"tRNA nucleotidyltransferase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Nitrincola;s__Nitrincola lacisaponensis"
metaerg.pl|14182	NODE_36440_length_3904_cov_7.32996	1948	2721	774	-1	No	0	3.1.11.2	"Exodeoxyribonuclease III."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Nitrincola;s__Nitrincola lacisaponensis"
metaerg.pl|14183	NODE_36440_length_3904_cov_7.32996	2887	3528	642	1	No	0	2.4.2.10	"Orotate phosphoribosyltransferase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Nitrincola;s__Nitrincola lacisaponensis"
metaerg.pl|14194	NODE_39828_length_3661_cov_16.1819	901	2037	1137	1	No	0	6.3.5.5	"Carbamoyl-phosphate synthase (glutamine-hydrolyzing)."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Nitrincola;s__Nitrincola lacisaponensis"
metaerg.pl|14195	NODE_39828_length_3661_cov_16.1819	2066	3661	1596	1	YES	0	6.3.5.5	"Carbamoyl-phosphate synthase (glutamine-hydrolyzing)."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Nitrincola;s__Nitrincola lacisaponensis"
metaerg.pl|14199	NODE_40224_length_3635_cov_43.6142	808	1737	930	1	YES	0	1.8.5.-	"With a quinone or similar compound as acceptor."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__QEYE01;s__QEYE01 sp003122205"
metaerg.pl|14209	NODE_41679_length_3541_cov_3.90591	2	226	225	1	No	0	2.7.1.71	"Shikimate kinase."	"d__Archaea;p__Halobacterota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natrinema;s__Natrinema salifodinae"
metaerg.pl|14213	NODE_41679_length_3541_cov_3.90591	2492	3136	645	-1	No	0	4.3.2.10	"Imidazole glycerol-phosphate synthase."	"d__Archaea;p__Halobacterota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natrialba;s__Natrialba asiatica"
metaerg.pl|14213	NODE_41679_length_3541_cov_3.90591	2492	3136	645	-1	No	0	2.4.2.-	"Pentosyltransferases."	"d__Archaea;p__Halobacterota;c__Halobacteria;o__Halobacteriales;f__Natrialbaceae;g__Natrialba;s__Natrialba asiatica"
metaerg.pl|14221	NODE_42382_length_3495_cov_29.3927	394	1233	840	-1	No	0	2.7.1.33	"Pantothenate kinase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas_B;s__Halomonas_B sp001971685"
metaerg.pl|14222	NODE_42382_length_3495_cov_29.3927	1230	2210	981	-1	No	0	6.3.4.15	"Biotin--[biotin carboxyl-carrier protein] ligase."	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas_B;s__Halomonas_B pantelleriensis"
metaerg.pl|14240	NODE_44494_length_3371_cov_28.7609	1331	2260	930	-1	YES	0	1.3.1.43	"Arogenate dehydrogenase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;s__Roseinatronobacter thiooxidans"
metaerg.pl|14242	NODE_44494_length_3371_cov_28.7609	2257	3369	1113	-1	No	0	2.6.1.9	"Histidinol-phosphate transaminase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;s__Roseinatronobacter thiooxidans"
metaerg.pl|14273	NODE_49734_length_3098_cov_9.51068	3	701	699	1	YES	0	2.3.3.9	"Malate synthase."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia;s__Nesterenkonia sp001758425"
metaerg.pl|14281	NODE_51370_length_3025_cov_25.1976	3	1505	1503	1	No	0	2.7.7.7	"DNA-directed DNA polymerase."	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus"
