#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	sprot_id	sprot_desc	Taxonomy
metaerg.pl|13382	NODE_4157_length_16153_cov_26.6911	13941	14309	369	-1	No	0	sp|A0LUC9|RL20_ACIC1	"50S ribosomal protein L20"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|13383	NODE_4157_length_16153_cov_26.6911	14399	14602	204	-1	No	0	sp|A6WCU3|RL35_KINRD	"50S ribosomal protein L35"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|13386	NODE_4613_length_15247_cov_53.4285	3	764	762	-1	No	0	sp|Q8YQY1|DAPA_NOSS1	"4-hydroxy-tetrahydrodipicolinate synthase"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|13387	NODE_4613_length_15247_cov_53.4285	971	2020	1050	-1	No	0	sp|Q55512|DHAS_SYNY3	"Aspartate-semialdehyde dehydrogenase"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|13388	NODE_4613_length_15247_cov_53.4285	3226	4650	1425	1	No	0	sp|B2IT89|TIG_NOSP7	"Trigger factor"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia spumigena
metaerg.pl|13389	NODE_4613_length_15247_cov_53.4285	4922	5620	699	1	No	1	sp|Q8YQX8|CLPP2_NOSS1	"ATP-dependent Clp protease proteolytic subunit 2"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|13391	NODE_4613_length_15247_cov_53.4285	5630	6964	1335	1	No	0	sp|Q3M727|CLPX_ANAVT	"ATP-dependent Clp protease ATP-binding subunit ClpX"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia spumigena
metaerg.pl|13394	NODE_4613_length_15247_cov_53.4285	9231	9980	750	1	No	0	sp|P73163|DLHH_SYNY3	"Putative carboxymethylenebutenolidase"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia spumigena
metaerg.pl|13395	NODE_4613_length_15247_cov_53.4285	10246	11148	903	1	No	0	sp|O33698|RS1_SYNE7	"30S ribosomal protein S1"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|13398	NODE_4613_length_15247_cov_53.4285	12702	13700	999	1	No	0	sp|B2IYC1|NADA_NOSP7	"Quinolinate synthase A"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|13402	NODE_5018_length_14483_cov_10.2653	3170	3604	435	-1	YES	0	sp|O23403|PPD1_ARATH	"PsbP domain-containing protein 1, chloroplastic"	d__Eukaryota;p__Chlorophyta;c__Chlorophyceae;o__Sphaeropleales;f__Selenastraceae;g__Monoraphidium;s__Monoraphidium neglectum;
metaerg.pl|13418	NODE_5065_length_14422_cov_37.977	470	1003	534	-1	No	0	sp|Q92AE8|MSRA_LISIN	"Peptide methionine sulfoxide reductase MsrA"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|13419	NODE_5065_length_14422_cov_37.977	1159	2433	1275	-1	No	0	sp|Q3K326|SYS_STRA1	"Serine--tRNA ligase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|13420	NODE_5065_length_14422_cov_37.977	2764	4083	1320	-1	YES	0	sp|Q05523|DACA_GEOSE	"D-alanyl-D-alanine carboxypeptidase DacA"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|13424	NODE_5065_length_14422_cov_37.977	5416	6099	684	-1	No	0	sp|Q06239|VANR_ENTFC	"Regulatory protein VanR"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|13425	NODE_5065_length_14422_cov_37.977	6212	7894	1683	-1	No	0	sp|P39635|ROCB_BACSU	"hypothetical protein"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium olivapovliticus
metaerg.pl|13427	NODE_5065_length_14422_cov_37.977	8255	9439	1185	-1	No	0	sp|P37112|AMAA_GEOSE	"N-acyl-L-amino acid amidohydrolase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|13428	NODE_5065_length_14422_cov_37.977	9581	10177	597	-1	YES	1	sp|P54603|SRTD_BACSU	"Sortase D"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium sp000585255
metaerg.pl|13431	NODE_5065_length_14422_cov_37.977	10493	10810	318	-1	No	0	sp|Q8LD49|TRXX_ARATH	"Thioredoxin X, chloroplastic"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|13432	NODE_5065_length_14422_cov_37.977	10831	11130	300	-1	No	0	sp|B3WDM3|YIDD_LACCB	"Putative membrane protein insertion efficiency factor"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium pelagium
metaerg.pl|13436	NODE_5065_length_14422_cov_37.977	12346	12936	591	-1	No	0	sp|P44321|3MGA_HAEIN	"DNA-3-methyladenine glycosylase"	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium;s__Alkalibacterium thalassium
metaerg.pl|13440	NODE_5401_length_13876_cov_89.7481	445	966	522	-1	No	0	sp|P05511|YMC6_SCHPO	"Uncharacterized 91 kDa protein in cob intron"	d__Eukaryota;no__Opisthokonta;p__Ascomycota;c__Schizosaccharomycetes;o__Schizosaccharomycetales;f__Schizosaccharomycetaceae;g__Schizosaccharomyces;s__Schizosaccharomyces pombe;
metaerg.pl|13464	NODE_5721_length_13422_cov_7.02155	887	1486	600	-1	No	0	sp|P40882|Y3753_PSEAE	"hypothetical protein"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|13465	NODE_5721_length_13422_cov_7.02155	1529	2794	1266	-1	YES	4	sp|P74078|Y1254_SYNY3	"hypothetical protein"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__BD2-11;s__BD2-11 sp002238605
metaerg.pl|13468	NODE_5721_length_13422_cov_7.02155	2879	3895	1017	-1	No	0	sp|P94474|YEAC_BACSU	"hypothetical protein"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA822;s__UBA822 sp002712565
metaerg.pl|13473	NODE_5721_length_13422_cov_7.02155	4914	5810	897	1	No	6	sp|B3QLV3|ATP62_CHLP8	"ATP synthase subunit a 2"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA887;s__UBA887 sp002311875
metaerg.pl|13479	NODE_5721_length_13422_cov_7.02155	6920	7480	561	1	No	0	sp|C1ABC3|ATPD_GEMAT	"ATP synthase subunit delta"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA887;s__UBA887 sp002501085
metaerg.pl|13480	NODE_5721_length_13422_cov_7.02155	7487	9049	1563	1	No	0	sp|Q3A944|ATPA_CARHZ	"ATP synthase subunit alpha"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2589;s__UBA2589 sp002500925
metaerg.pl|13481	NODE_5721_length_13422_cov_7.02155	9180	9965	786	1	No	0	sp|C1A697|ATPG_GEMAT	"ATP synthase gamma chain"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA887;s__UBA887 sp002311875
metaerg.pl|13482	NODE_5721_length_13422_cov_7.02155	10052	11506	1455	1	No	0	sp|A5G9D8|ATPB_GEOUR	"ATP synthase subunit beta"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|13483	NODE_5721_length_13422_cov_7.02155	11508	11855	348	1	No	0	sp|B9MBA4|ATPE_ACIET	"ATP synthase epsilon chain"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|13484	NODE_5721_length_13422_cov_7.02155	11856	12671	816	1	No	0	sp|P44176|RNAAM_HAEIN	"5'-3' exoribonuclease"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2589;s__UBA2589 sp002390225
metaerg.pl|13489	NODE_5836_length_13249_cov_52.6354	2000	2482	483	1	YES	0	sp|P74615|Y1483_SYNY3	"hypothetical protein"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobaca;s__Rhodobaca barguzinensis
metaerg.pl|13493	NODE_5836_length_13249_cov_52.6354	3968	4852	885	1	YES	0	sp|P44566|MEPA_HAEIN	"Penicillin-insensitive murein endopeptidase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobaca;s__Rhodobaca barguzinensis
metaerg.pl|13495	NODE_5836_length_13249_cov_52.6354	4992	6647	1656	1	YES	0	sp|B6EWW8|V5NTD_GLOBR	"Snake venom 5'-nucleotidase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|13499	NODE_5836_length_13249_cov_52.6354	7707	8126	420	1	No	0	sp|P45388|ARFB_PSEPU	"Peptidyl-tRNA hydrolase ArfB"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|13501	NODE_5836_length_13249_cov_52.6354	8746	10212	1467	1	No	13	sp|Q9ZJC8|YE91_HELPJ	"Putative phosphate permease jhp_1384"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|13503	NODE_5836_length_13249_cov_52.6354	10290	13247	2958	-1	No	0	sp|Q05755|GLTB_AZOBR	"Glutamate synthase [NADPH] large chain"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|13509	NODE_6140_length_12811_cov_61.2677	1398	3107	1710	1	No	12	sp|P31640|Y2524_CUPNH	"Uncharacterized symporter H16_A2524"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Pseudonocardiaceae;g__Amycolatopsis;s__Amycolatopsis marina
metaerg.pl|13511	NODE_6140_length_12811_cov_61.2677	3373	4911	1539	-1	No	0	sp|F4HUK6|AAE1_ARATH	"Probable acyl-activating enzyme 1, peroxisomal"	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Bin134;g__Bin134;s__Bin134 sp002239105
metaerg.pl|13516	NODE_6140_length_12811_cov_61.2677	7862	9526	1665	1	No	13	sp|P39599|YWCA_BACSU	"Uncharacterized symporter YwcA"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|13518	NODE_6140_length_12811_cov_61.2677	9526	10800	1275	1	YES	2	sp|P94513|LYTS_BACSU	"Sensor protein LytS"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|13521	NODE_6140_length_12811_cov_61.2677	10829	11629	801	1	No	0	sp|Q81JL3|LYTT_BACAN	"Sensory transduction protein LytT"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|13525	NODE_6152_length_12794_cov_21.0411	529	1650	1122	-1	No	0	sp|Q3BNC0|ANMK_XANC5	"Anhydro-N-acetylmuramic acid kinase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__GCA-2722315;s__GCA-2722315 sp002722315
metaerg.pl|13526	NODE_6152_length_12794_cov_21.0411	1654	3132	1479	-1	No	0	sp|P44693|Y409_HAEIN	"Uncharacterized metalloprotease HI_0409"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|13527	NODE_6152_length_12794_cov_21.0411	3248	4438	1191	1	No	0	sp|Q5QVP5|SYY_IDILO	"Tyrosine--tRNA ligase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|13528	NODE_6152_length_12794_cov_21.0411	4863	5864	1002	1	No	0	sp|Q8P8J2|AOTC_XANCP	"N-acetylornithine carbamoyltransferase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|13529	NODE_6152_length_12794_cov_21.0411	5871	7061	1191	1	No	0	sp|Q8P8J4|ASSY_XANCP	"Argininosuccinate synthase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|13530	NODE_6152_length_12794_cov_21.0411	7212	8294	1083	1	No	0	sp|C5FXY7|P20D1_ARTOC	"Probable carboxypeptidase MCYG_07204"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|13531	NODE_6152_length_12794_cov_21.0411	8287	9609	1323	1	No	0	sp|Q9PEM7|ARGB_XYLFA	"Acetylglutamate kinase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|13532	NODE_6152_length_12794_cov_21.0411	9602	10576	975	1	No	0	sp|B0RS54|ARGC_XANCB	"N-acetyl-gamma-glutamyl-phosphate reductase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|13533	NODE_6152_length_12794_cov_21.0411	10744	12048	1305	1	No	0	sp|B4SQ92|ARLY_STRM5	"Argininosuccinate lyase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|13534	NODE_6587_length_12261_cov_6.09495	2	841	840	1	No	3	sp|E1V6C5|TRKH_HALED	"Trk system potassium uptake protein TrkH"	d__Archaea;p__Halobacterota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halopelagius;s__Halopelagius longus
metaerg.pl|13536	NODE_6587_length_12261_cov_6.09495	906	2300	1395	1	No	10	sp|Q8EIX5|BFE_SHEON	"FAD transporter"	d__Archaea;p__Halobacterota;c__Halobacteria;o__Halobacteriales;f__QS-9-68-17;g__QS-9-68-17;s__QS-9-68-17 sp003023565
metaerg.pl|13539	NODE_6587_length_12261_cov_6.09495	4656	5306	651	-1	No	0	sp|Q9X0Y1|P1254_THEMA	"Phosphorylated carbohydrates phosphatase TM_1254"	d__Archaea;p__Halobacterota;c__Halobacteria;o__Halobacteriales;f__Halalkalicoccaceae;g__Halalkalicoccus;s__Halalkalicoccus paucihalophilus
metaerg.pl|13541	NODE_6587_length_12261_cov_6.09495	6159	7187	1029	1	No	0	sp|O07118|ENDA_HALVD	"tRNA-splicing endonuclease"	d__Archaea;p__Halobacterota;c__Halobacteria;o__Halobacteriales;f__Halalkalicoccaceae;g__Halalkalicoccus;s__Halalkalicoccus paucihalophilus
metaerg.pl|13542	NODE_6587_length_12261_cov_6.09495	7184	8794	1611	1	No	0	sp|Q9HN83|SYW1_HALSA	"Tryptophan--tRNA ligase 1"	d__Archaea;p__Halobacterota;c__Halobacteria;o__Halobacteriales;f__Halalkalicoccaceae;g__Halalkalicoccus;s__Halalkalicoccus paucihalophilus
metaerg.pl|13543	NODE_6587_length_12261_cov_6.09495	8808	9866	1059	-1	No	0	sp|B0R808|PYRD_HALS3	"Dihydroorotate dehydrogenase (quinone)"	d__Archaea;p__Halobacterota;c__Halobacteria;o__Halobacteriales;f__Halalkalicoccaceae;g__Halalkalicoccus;s__Halalkalicoccus jeotgali
metaerg.pl|13545	NODE_6587_length_12261_cov_6.09495	10277	10585	309	1	No	0	sp|P15251|HMC1C_METSH	"Chromosomal protein MC1c"	d__Archaea;p__Halobacterota;c__Halobacteria;o__Halobacteriales;f__Halalkalicoccaceae;g__Halalkalicoccus;s__Halalkalicoccus paucihalophilus
metaerg.pl|13548	NODE_6689_length_12142_cov_6.84777	3	899	897	1	No	0	sp|Q0RFA8|ARGB_FRAAA	"Acetylglutamate kinase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|13549	NODE_6689_length_12142_cov_6.84777	896	2110	1215	1	No	0	sp|Q828A3|ARGD_STRAW	"Acetylornithine aminotransferase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|13550	NODE_6689_length_12142_cov_6.84777	2184	3134	951	1	No	0	sp|A8LE44|OTC_FRASN	"Ornithine carbamoyltransferase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Euzebyales;f__Euzebyaceae;g__Euzebya;s__Euzebya sp003073135
metaerg.pl|13551	NODE_6689_length_12142_cov_6.84777	3152	3655	504	1	No	0	sp|P0A4Y9|ARGR_MYCBO	"Arginine repressor"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|13552	NODE_6689_length_12142_cov_6.84777	3652	4872	1221	1	No	0	sp|Q0RFB2|ASSY_FRAAA	"Argininosuccinate synthase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|13555	NODE_6689_length_12142_cov_6.84777	6340	7161	822	1	No	0	sp|O34376|YOBR_BACSU	"Uncharacterized N-acetyltransferase YobR"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Micromonosporaceae;g__Micromonospora;s__Micromonospora pacifica_B
metaerg.pl|13556	NODE_6689_length_12142_cov_6.84777	7151	8563	1413	1	No	0	sp|Q47N85|ARLY_THEFY	"Argininosuccinate lyase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|13557	NODE_6689_length_12142_cov_6.84777	8718	10550	1833	1	No	0	sp|P94544|POLX_BACSU	"DNA polymerase/3'-5' exonuclease PolX"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|13558	NODE_6689_length_12142_cov_6.84777	10587	11249	663	1	No	0	sp|Q5YYA5|3MGH_NOCFA	"Putative 3-methyladenine DNA glycosylase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|13565	NODE_7024_length_11821_cov_15.8983	2858	3292	435	1	No	0	sp|P16437|FLGB_SALTY	"Flagellar basal body rod protein FlgB"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas ventosae_B
metaerg.pl|13566	NODE_7024_length_11821_cov_15.8983	3325	3735	411	1	No	0	sp|Q56894|FLGC_YEREN	"Flagellar basal-body rod protein FlgC"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas arcis
metaerg.pl|13567	NODE_7024_length_11821_cov_15.8983	3739	4428	690	1	No	0	sp|P75936|FLGD_ECOLI	"Basal-body rod modification protein FlgD"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp002696125
metaerg.pl|13568	NODE_7024_length_11821_cov_15.8983	4464	5702	1239	1	No	0	sp|P0A1J2|FLGE_SALTI	"Flagellar hook protein FlgE"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp002364315
metaerg.pl|13569	NODE_7024_length_11821_cov_15.8983	5734	6492	759	1	No	0	sp|P75938|FLGF_ECOLI	"Flagellar basal-body rod protein FlgF"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas titanicae
metaerg.pl|13570	NODE_7024_length_11821_cov_15.8983	6543	7325	783	1	No	0	sp|P0A1J4|FLGG_SALTI	"Flagellar basal-body rod protein FlgG"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp001882345
metaerg.pl|13571	NODE_7024_length_11821_cov_15.8983	7348	8037	690	1	YES	1	sp|B7LT58|FLGH_ESCF3	"Flagellar L-ring protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sulfidaeris
metaerg.pl|13574	NODE_7024_length_11821_cov_15.8983	8056	9228	1173	1	YES	1	sp|Q1QW35|FLGI_CHRSD	"Flagellar P-ring protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas boliviensis
metaerg.pl|13577	NODE_7024_length_11821_cov_15.8983	9228	10259	1032	1	No	0	sp|P15931|FLGJ_SALTY	"Peptidoglycan hydrolase FlgJ"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp002364315
metaerg.pl|13578	NODE_7024_length_11821_cov_15.8983	10333	11820	1488	1	No	0	sp|P0A1J6|FLGK_SALTI	"Flagellar hook-associated protein 1"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp002696125
metaerg.pl|13583	NODE_7123_length_11723_cov_10.4794	4775	5380	606	-1	No	1	sp|A8AVK0|LEMA_STRGC	"hypothetical protein"	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__BACL24;s__BACL24 sp002729725
metaerg.pl|13585	NODE_7123_length_11723_cov_10.4794	5541	6173	633	1	No	0	sp|Q06198|RPSH_PSEAE	"RNA polymerase sigma-H factor"	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__BACL24;s__BACL24 sp002729725
metaerg.pl|13588	NODE_7123_length_11723_cov_10.4794	6881	7837	957	1	No	0	sp|P39099|DEGQ_ECOLI	"Periplasmic pH-dependent serine endoprotease DegQ"	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__BACL24;s__BACL24 sp002480015
metaerg.pl|13595	NODE_7423_length_11433_cov_7.07954	705	1913	1209	-1	No	0	sp|B1JDF0|PURT_PSEPW	"Formate-dependent phosphoribosylglycinamide formyltransferase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp001320525
metaerg.pl|13597	NODE_7423_length_11433_cov_7.07954	2116	2655	540	-1	No	0	sp|P40882|Y3753_PSEAE	"hypothetical protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__Marinobacter mobilis
metaerg.pl|13598	NODE_7423_length_11433_cov_7.07954	2690	3289	600	-1	No	0	sp|Q7N3M0|NUDL_PHOLL	"Uncharacterized Nudix hydrolase NudL"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__Marinobacter sp900215155
metaerg.pl|13599	NODE_7423_length_11433_cov_7.07954	3486	4031	546	1	No	0	sp|P93740|NUD23_ARATH	"Nudix hydrolase 23, chloroplastic"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Halomonas_D;s__Halomonas_D sp002286965
metaerg.pl|13600	NODE_7423_length_11433_cov_7.07954	4048	4359	312	-1	No	0	sp|O69481|GCH1L_MYCLE	"GTP cyclohydrolase 1 type 2 homolog"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__Marinobacter daqiaonensis
