#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	genomedb_acc	Taxonomy
metaerg.pl|10064	NODE_72_length_83848_cov_7.19056	54139	54921	783	1	YES	1	GCA_002718595.1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__GCA-2718595;s__GCA-2718595 sp002718595
metaerg.pl|10067	NODE_72_length_83848_cov_7.19056	54922	55776	855	-1	No	0	GCA_002238865.1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__Bin94;s__Bin94 sp002238865
metaerg.pl|10068	NODE_72_length_83848_cov_7.19056	55773	57068	1296	-1	No	0	GCA_002390225.1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2589;s__UBA2589 sp002390225
metaerg.pl|10069	NODE_72_length_83848_cov_7.19056	57103	58269	1167	1	No	0	GCA_003242735.1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735
metaerg.pl|10070	NODE_72_length_83848_cov_7.19056	58309	59265	957	1	No	0	GCA_002404095.1	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__UBA4732;s__UBA4732 sp002404095
metaerg.pl|10071	NODE_72_length_83848_cov_7.19056	59507	60442	936	1	No	0	GCA_003248075.1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|10072	NODE_72_length_83848_cov_7.19056	60513	61895	1383	-1	No	0	GCA_002346665.1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2988;s__UBA2988 sp002346665
metaerg.pl|10073	NODE_72_length_83848_cov_7.19056	62212	63891	1680	1	No	0	GCA_002390225.1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2589;s__UBA2589 sp002390225
metaerg.pl|10074	NODE_72_length_83848_cov_7.19056	63907	64179	273	1	No	3	GCA_003222945.1	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__QHXM01 sp003222945
metaerg.pl|10076	NODE_72_length_83848_cov_7.19056	64451	65596	1146	1	YES	1	GCA_001564065.1	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Rhodohalobacter;s__Rhodohalobacter sp001564065
metaerg.pl|10079	NODE_72_length_83848_cov_7.19056	65690	66496	807	1	No	0	GCA_001564065.1	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Rhodohalobacter;s__Rhodohalobacter sp001564065
metaerg.pl|10080	NODE_72_length_83848_cov_7.19056	66493	67710	1218	1	No	4	GCA_001564065.1	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Rhodohalobacter;s__Rhodohalobacter sp001564065
metaerg.pl|10082	NODE_72_length_83848_cov_7.19056	67776	68768	993	-1	No	0	GCF_000238775.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Thermosynechococcales;f__Thermosynechococcaceae;g__Acaryochloris;s__Acaryochloris sp000238775
metaerg.pl|10084	NODE_72_length_83848_cov_7.19056	70337	71026	690	1	No	0	GCA_003447875.1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA1138;s__UBA1138 sp003447875
metaerg.pl|10085	NODE_72_length_83848_cov_7.19056	71216	72832	1617	1	YES	0	GCA_002238865.1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__Bin94;s__Bin94 sp002238865
metaerg.pl|10089	NODE_72_length_83848_cov_7.19056	75520	77922	2403	1	YES	0	GCA_003447875.1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA1138;s__UBA1138 sp003447875
metaerg.pl|10091	NODE_72_length_83848_cov_7.19056	78095	82726	4632	1	YES	0	GCA_001303695.1	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__SG8-4;f__SM23-30;g__SM23-30;s__SM23-30 sp001303695
metaerg.pl|10093	NODE_72_length_83848_cov_7.19056	82746	83390	645	-1	YES	3	GCA_003242735.1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735
metaerg.pl|10096	NODE_73_length_83636_cov_13.2916	2	451	450	-1	No	0	GCA_003075525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter aggregans
metaerg.pl|10097	NODE_73_length_83636_cov_13.2916	448	1161	714	-1	No	0	GCF_900107025.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseicitreum;s__Roseicitreum antarcticum
metaerg.pl|10098	NODE_73_length_83636_cov_13.2916	1299	2609	1311	-1	No	0	GCA_003075525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter aggregans
metaerg.pl|10099	NODE_73_length_83636_cov_13.2916	2884	4050	1167	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10100	NODE_73_length_83636_cov_13.2916	4245	5375	1131	-1	No	0	GCA_003076755.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003076755
metaerg.pl|10102	NODE_73_length_83636_cov_13.2916	5940	7343	1404	1	YES	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10104	NODE_73_length_83636_cov_13.2916	7340	8308	969	1	No	10	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10106	NODE_73_length_83636_cov_13.2916	8519	9691	1173	1	No	8	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10108	NODE_73_length_83636_cov_13.2916	9691	10857	1167	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10109	NODE_73_length_83636_cov_13.2916	10892	12325	1434	1	No	0	GCA_003076755.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003076755
metaerg.pl|10115	NODE_73_length_83636_cov_13.2916	13167	14108	942	1	No	0	GCF_000423645.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sediminimonas;s__Sediminimonas qiaohouensis
metaerg.pl|10116	NODE_73_length_83636_cov_13.2916	14195	15109	915	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10117	NODE_73_length_83636_cov_13.2916	15097	16311	1215	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10118	NODE_73_length_83636_cov_13.2916	16308	17642	1335	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10119	NODE_73_length_83636_cov_13.2916	17859	19676	1818	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10120	NODE_73_length_83636_cov_13.2916	19951	20883	933	1	YES	0	GCA_003076755.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003076755
metaerg.pl|10122	NODE_73_length_83636_cov_13.2916	21145	21999	855	1	YES	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10124	NODE_73_length_83636_cov_13.2916	22038	23735	1698	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10125	NODE_73_length_83636_cov_13.2916	24022	24207	186	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10127	NODE_73_length_83636_cov_13.2916	24966	25463	498	-1	No	0	GCF_900115865.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Donghicola;s__Donghicola eburneus
metaerg.pl|10128	NODE_73_length_83636_cov_13.2916	25574	26221	648	1	YES	0	GCF_001870665.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobaca;s__Rhodobaca barguzinensis
metaerg.pl|10130	NODE_73_length_83636_cov_13.2916	26393	28102	1710	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10131	NODE_73_length_83636_cov_13.2916	28186	29304	1119	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10132	NODE_73_length_83636_cov_13.2916	29739	30332	594	1	YES	0	GCA_003076755.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003076755
metaerg.pl|10134	NODE_73_length_83636_cov_13.2916	30357	30692	336	-1	No	2	GCF_003122205.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__QEYE01;s__QEYE01 sp003122205
metaerg.pl|10136	NODE_73_length_83636_cov_13.2916	30689	31501	813	-1	No	6	GCA_003500165.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__UBA10424;s__UBA10424 sp003500165
metaerg.pl|10138	NODE_73_length_83636_cov_13.2916	31598	32671	1074	-1	No	2	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10140	NODE_73_length_83636_cov_13.2916	32766	33221	456	-1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10141	NODE_73_length_83636_cov_13.2916	33462	35108	1647	1	No	0	GCF_001884735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans
metaerg.pl|10142	NODE_73_length_83636_cov_13.2916	35348	37108	1761	1	YES	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10144	NODE_73_length_83636_cov_13.2916	37095	38024	930	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10145	NODE_73_length_83636_cov_13.2916	38049	39062	1014	-1	No	0	GCF_003122215.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003122215
metaerg.pl|10146	NODE_73_length_83636_cov_13.2916	39110	39319	210	1	No	0	GCF_001691415.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001691415
metaerg.pl|10147	NODE_73_length_83636_cov_13.2916	39346	40137	792	1	No	0	GCF_001691415.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001691415
metaerg.pl|10148	NODE_73_length_83636_cov_13.2916	40400	41302	903	-1	No	10	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10150	NODE_73_length_83636_cov_13.2916	41420	42142	723	-1	YES	0	GCF_001202035.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudorhodobacter;s__Pseudorhodobacter wandonensis
metaerg.pl|10152	NODE_73_length_83636_cov_13.2916	42270	43442	1173	-1	No	0	GCF_000012905.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter_A;s__Rhodobacter_A sphaeroides
metaerg.pl|10153	NODE_73_length_83636_cov_13.2916	44042	44893	852	-1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10154	NODE_73_length_83636_cov_13.2916	45119	46507	1389	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10155	NODE_73_length_83636_cov_13.2916	46618	46959	342	1	No	3	GCF_001870675.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;s__Roseinatronobacter thiooxidans
metaerg.pl|10157	NODE_73_length_83636_cov_13.2916	46980	48260	1281	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10158	NODE_73_length_83636_cov_13.2916	48268	50784	2517	1	No	3	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10160	NODE_73_length_83636_cov_13.2916	51238	52341	1104	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10161	NODE_73_length_83636_cov_13.2916	52351	52710	360	1	No	0	GCF_900107025.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseicitreum;s__Roseicitreum antarcticum
metaerg.pl|10162	NODE_73_length_83636_cov_13.2916	52739	55576	2838	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10163	NODE_73_length_83636_cov_13.2916	55698	58274	2577	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10164	NODE_73_length_83636_cov_13.2916	58638	59402	765	1	YES	1	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10167	NODE_73_length_83636_cov_13.2916	59577	60500	924	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10168	NODE_73_length_83636_cov_13.2916	60500	61516	1017	1	No	0	GCA_003076755.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003076755
metaerg.pl|10169	NODE_73_length_83636_cov_13.2916	61556	62455	900	-1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10170	NODE_73_length_83636_cov_13.2916	62509	63675	1167	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10171	NODE_73_length_83636_cov_13.2916	63724	64119	396	1	No	0	GCF_000743715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Palleronia;s__Palleronia sp000743715
metaerg.pl|10172	NODE_73_length_83636_cov_13.2916	64116	64853	738	1	No	0	GCF_002871005.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Defluviimonas_A;s__Defluviimonas_A sp002871005
metaerg.pl|10173	NODE_73_length_83636_cov_13.2916	64853	65452	600	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10174	NODE_73_length_83636_cov_13.2916	65544	66374	831	1	No	0	GCF_001305515.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Pleomorphomonadaceae_A;g__Prosthecomicrobium;s__Prosthecomicrobium hirschii
metaerg.pl|10175	NODE_73_length_83636_cov_13.2916	66483	67145	663	-1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10176	NODE_73_length_83636_cov_13.2916	67300	68226	927	1	YES	1	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10179	NODE_73_length_83636_cov_13.2916	68412	69089	678	-1	No	0	GCF_900107025.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseicitreum;s__Roseicitreum antarcticum
metaerg.pl|10182	NODE_73_length_83636_cov_13.2916	69999	70769	771	-1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10183	NODE_73_length_83636_cov_13.2916	70779	72113	1335	-1	No	10	GCA_003076755.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003076755
metaerg.pl|10185	NODE_73_length_83636_cov_13.2916	72110	72652	543	-1	No	4	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10187	NODE_73_length_83636_cov_13.2916	72705	73769	1065	-1	YES	0	GCA_003076755.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003076755
metaerg.pl|10189	NODE_73_length_83636_cov_13.2916	73835	74467	633	-1	No	0	GCF_003122215.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003122215
metaerg.pl|10190	NODE_73_length_83636_cov_13.2916	74849	77188	2340	-1	No	2	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10192	NODE_73_length_83636_cov_13.2916	77166	77825	660	-1	No	0	GCF_001691415.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001691415
metaerg.pl|10193	NODE_73_length_83636_cov_13.2916	78178	79032	855	1	No	0	GCA_003075525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter aggregans
metaerg.pl|10194	NODE_73_length_83636_cov_13.2916	79215	79679	465	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10195	NODE_73_length_83636_cov_13.2916	79682	80203	522	1	YES	0	GCA_003076755.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003076755
metaerg.pl|10197	NODE_73_length_83636_cov_13.2916	80405	80764	360	1	YES	0	GCF_900184815.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Boseongicola;s__Boseongicola aestuarii
metaerg.pl|10199	NODE_73_length_83636_cov_13.2916	80922	82850	1929	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10200	NODE_73_length_83636_cov_13.2916	82951	83634	684	1	No	0	GCA_003075525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter aggregans
metaerg.pl|10201	NODE_74_length_83624_cov_13.7072	2	1291	1290	-1	No	0	GCF_003182275.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Hoeflea;s__Hoeflea marina
metaerg.pl|10202	NODE_74_length_83624_cov_13.7072	1607	3052	1446	-1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10203	NODE_74_length_83624_cov_13.7072	3156	4754	1599	-1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10204	NODE_74_length_83624_cov_13.7072	4751	5572	822	-1	No	4	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10206	NODE_74_length_83624_cov_13.7072	5583	6530	948	-1	No	6	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10208	NODE_74_length_83624_cov_13.7072	6631	6885	255	-1	No	3	GCF_900109035.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cribrihabitans;s__Cribrihabitans marinus
metaerg.pl|10210	NODE_74_length_83624_cov_13.7072	6977	8461	1485	-1	YES	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10212	NODE_74_length_83624_cov_13.7072	8651	10093	1443	1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10213	NODE_74_length_83624_cov_13.7072	10295	11353	1059	1	YES	1	GCF_900094735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Salinarimonas;s__Salinarimonas sp900094735
metaerg.pl|10216	NODE_74_length_83624_cov_13.7072	11680	12291	612	1	No	4	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10218	NODE_74_length_83624_cov_13.7072	12288	13811	1524	1	No	14	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10220	NODE_74_length_83624_cov_13.7072	14020	16077	2058	-1	No	0	GCA_003075525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter aggregans
metaerg.pl|10221	NODE_74_length_83624_cov_13.7072	16133	16885	753	-1	No	0	GCA_001314715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715
metaerg.pl|10222	NODE_74_length_83624_cov_13.7072	16926	17999	1074	-1	No	0	GCA_003075525.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter aggregans
