metaerg.pl|00012	K00789
metaerg.pl|11321	K08256
metaerg.pl|11321	K13677
metaerg.pl|11321	K13003
metaerg.pl|11321	K00703
metaerg.pl|11321	K02840
metaerg.pl|11321	K12996
metaerg.pl|11321	K13668
metaerg.pl|11321	K03429
metaerg.pl|11321	K02844
metaerg.pl|11321	K12583
metaerg.pl|11321	K03844
metaerg.pl|11328	K00698
metaerg.pl|11328	K13005
metaerg.pl|11328	K12987
metaerg.pl|11328	K12997
metaerg.pl|11328	K12983
metaerg.pl|11328	K12992
metaerg.pl|11328	K00694
metaerg.pl|11329	K00356
metaerg.pl|11329	K03953
metaerg.pl|11329	K00143
metaerg.pl|11329	K00329
metaerg.pl|11329	K01784
metaerg.pl|11330	K02004
metaerg.pl|11340	K01478
metaerg.pl|11344	K13693
metaerg.pl|11344	K12992
metaerg.pl|11344	K00729
metaerg.pl|11344	K00694
metaerg.pl|11344	K00721
metaerg.pl|11344	K00710
metaerg.pl|11344	K00698
metaerg.pl|11344	K12997
metaerg.pl|11346	K02518
metaerg.pl|11347	K03694
metaerg.pl|11348	K06891
metaerg.pl|11349	K01637
metaerg.pl|11350	K01638
metaerg.pl|11351	K02041
metaerg.pl|11351	K21703
metaerg.pl|11352	K00566
metaerg.pl|11353	K07153
metaerg.pl|11354	K01704
metaerg.pl|11354	K01703
metaerg.pl|11354	K01682
metaerg.pl|11354	K01702
metaerg.pl|11354	K01681
metaerg.pl|11360	K02035
metaerg.pl|11362	K02033
metaerg.pl|11362	K15581
metaerg.pl|11364	K02034
metaerg.pl|11366	K06861
metaerg.pl|11366	K02071
metaerg.pl|11366	K01996
metaerg.pl|11366	K02045
metaerg.pl|11366	K05847
metaerg.pl|11366	K02006
metaerg.pl|11366	K02052
metaerg.pl|11366	K02032
metaerg.pl|11366	K02023
metaerg.pl|11366	K02049
metaerg.pl|11366	K02031
metaerg.pl|11367	K03719
metaerg.pl|11368	K01761
metaerg.pl|11372	K00948
metaerg.pl|11374	K02494
metaerg.pl|11377	K09571
metaerg.pl|11377	K01802
metaerg.pl|11377	K08884
metaerg.pl|11377	K05864
metaerg.pl|11380	K02492
metaerg.pl|11381	K02835
metaerg.pl|11383	K00425
metaerg.pl|11385	K00426
metaerg.pl|11387	K01995
metaerg.pl|11387	K10111
metaerg.pl|11387	K06861
metaerg.pl|11387	K01996
metaerg.pl|11387	K02045
metaerg.pl|11387	K02006
metaerg.pl|11387	K02052
metaerg.pl|11387	K02017
metaerg.pl|11387	K16013
metaerg.pl|11389	K02052
metaerg.pl|11389	K02006
metaerg.pl|11389	K05847
metaerg.pl|11389	K02010
metaerg.pl|11389	K02045
metaerg.pl|11389	K01996
metaerg.pl|11389	K06861
metaerg.pl|11389	K01995
metaerg.pl|11389	K16012
metaerg.pl|11391	K11928
metaerg.pl|11396	K11231
metaerg.pl|11396	K07704
metaerg.pl|11396	K08282
metaerg.pl|11396	K01937
metaerg.pl|11396	K07677
metaerg.pl|11396	K07645
metaerg.pl|11396	K07708
metaerg.pl|11396	K11356
metaerg.pl|11396	K11640
metaerg.pl|11396	K02484
metaerg.pl|11396	K07642
metaerg.pl|11396	K11711
metaerg.pl|11396	K07651
metaerg.pl|11396	K02478
metaerg.pl|11396	K07679
metaerg.pl|11396	K07648
metaerg.pl|11396	K07711
metaerg.pl|11396	K11354
metaerg.pl|11396	K07778
metaerg.pl|11396	K07768
metaerg.pl|11396	K07652
metaerg.pl|11396	K07646
metaerg.pl|11396	K07641
metaerg.pl|11396	K07673
metaerg.pl|11396	K01120
metaerg.pl|11396	K07639
metaerg.pl|11396	K08475
metaerg.pl|11396	K03407
metaerg.pl|11396	K07637
metaerg.pl|11396	K07654
metaerg.pl|11396	K07682
metaerg.pl|11396	K07717
metaerg.pl|11396	K07675
metaerg.pl|11396	K07647
metaerg.pl|11396	K04757
metaerg.pl|11396	K11357
metaerg.pl|11396	K10125
metaerg.pl|11396	K11383
metaerg.pl|11396	K13761
metaerg.pl|11396	K02486
metaerg.pl|11396	K12767
metaerg.pl|11396	K07644
metaerg.pl|11396	K07709
metaerg.pl|11396	K10681
metaerg.pl|11396	K07676
metaerg.pl|11396	K06379
metaerg.pl|11396	K01769
metaerg.pl|11396	K07678
metaerg.pl|11396	K10715
metaerg.pl|11396	K11527
metaerg.pl|11396	K07653
metaerg.pl|11396	K07636
metaerg.pl|11396	K02482
metaerg.pl|11396	K02480
metaerg.pl|11396	K07710
metaerg.pl|11396	K02489
metaerg.pl|11396	K07716
metaerg.pl|11396	K08479
metaerg.pl|11396	K10916
metaerg.pl|11396	K02668
metaerg.pl|11396	K03388
metaerg.pl|11397	K01120
metaerg.pl|11405	K05711
metaerg.pl|11405	K00022
metaerg.pl|11405	K03366
metaerg.pl|11405	K12420
metaerg.pl|11405	K00120
metaerg.pl|11408	K11261
metaerg.pl|11409	K06902
metaerg.pl|11409	K08217
metaerg.pl|11413	K02016
metaerg.pl|11413	K06858
metaerg.pl|11414	K14441
metaerg.pl|11416	K06131
metaerg.pl|11418	K01303
metaerg.pl|11418	K01730
metaerg.pl|11421	K01081
metaerg.pl|11422	K00858
metaerg.pl|11423	K15371
metaerg.pl|11424	K06446
metaerg.pl|11424	K00248
metaerg.pl|11424	K11410
metaerg.pl|11424	K00253
metaerg.pl|11424	K09478
metaerg.pl|11424	K00232
metaerg.pl|11424	K00252
metaerg.pl|11424	K00120
metaerg.pl|11424	K14448
metaerg.pl|11424	K00249
metaerg.pl|11424	K11731
metaerg.pl|11424	K11538
metaerg.pl|11424	K08098
metaerg.pl|11430	K01284
metaerg.pl|11432	K01485
metaerg.pl|11432	K11991
metaerg.pl|11435	K13821
metaerg.pl|11435	K10217
metaerg.pl|11435	K00318
metaerg.pl|11435	K00130
metaerg.pl|11435	K00155
metaerg.pl|11435	K09472
metaerg.pl|11435	K00294
metaerg.pl|11435	K00151
metaerg.pl|11435	K00128
metaerg.pl|11436	K01915
metaerg.pl|11437	K00517
metaerg.pl|11438	K01663
metaerg.pl|11438	K01656
metaerg.pl|11438	K01657
metaerg.pl|11438	K03342
metaerg.pl|11438	K02619
metaerg.pl|11438	K01664
metaerg.pl|11438	K01665
metaerg.pl|11438	K01951
metaerg.pl|11438	K01658
metaerg.pl|11438	K13501
metaerg.pl|11438	K13497
metaerg.pl|11438	K13950
metaerg.pl|11440	K00567
metaerg.pl|11440	K10778
metaerg.pl|11440	K13530
metaerg.pl|11443	K00568
metaerg.pl|11443	K03183
metaerg.pl|11443	K00599
metaerg.pl|11449	K00615
metaerg.pl|11449	K00163
metaerg.pl|11450	K13821
metaerg.pl|11450	K10217
metaerg.pl|11450	K00155
metaerg.pl|11450	K00130
metaerg.pl|11450	K00318
metaerg.pl|11450	K00294
metaerg.pl|11450	K00151
metaerg.pl|11450	K00128
metaerg.pl|11450	K09472
metaerg.pl|11451	K02168
metaerg.pl|11453	K01593
metaerg.pl|11456	K07010
metaerg.pl|11457	K03777
metaerg.pl|11457	K00102
metaerg.pl|11457	K00075
metaerg.pl|11457	K00004
metaerg.pl|11457	K18204
metaerg.pl|11458	K01995
metaerg.pl|11458	K01998
metaerg.pl|11458	K06861
metaerg.pl|11458	K01997
metaerg.pl|11458	K02057
metaerg.pl|11460	K01997
metaerg.pl|11460	K02057
metaerg.pl|11460	K01998
metaerg.pl|11460	K01995
metaerg.pl|11462	K02023
metaerg.pl|11462	K11962
metaerg.pl|11462	K02049
metaerg.pl|11462	K01995
metaerg.pl|11462	K01998
metaerg.pl|11462	K10111
metaerg.pl|11462	K05816
metaerg.pl|11462	K01996
metaerg.pl|11462	K02071
metaerg.pl|11462	K06861
metaerg.pl|11462	K10441
metaerg.pl|11462	K02045
metaerg.pl|11462	K11072
metaerg.pl|11462	K05847
metaerg.pl|11462	K02010
metaerg.pl|11462	K02056
metaerg.pl|11462	K01997
metaerg.pl|11462	K02006
metaerg.pl|11462	K02052
metaerg.pl|11462	K02017
metaerg.pl|11463	K01995
metaerg.pl|11463	K10111
metaerg.pl|11463	K01998
metaerg.pl|11463	K02023
metaerg.pl|11463	K11962
metaerg.pl|11463	K01997
metaerg.pl|11463	K02052
metaerg.pl|11463	K02006
metaerg.pl|11463	K01996
metaerg.pl|11463	K06861
metaerg.pl|11463	K02045
metaerg.pl|11464	K01999
metaerg.pl|11470	K03596
metaerg.pl|11471	K00860
metaerg.pl|11471	K00956
metaerg.pl|11471	K00390
metaerg.pl|11471	K13811
metaerg.pl|11471	K03018
metaerg.pl|11471	K00955
metaerg.pl|11471	K00958
metaerg.pl|11471	K03596
metaerg.pl|11472	K01449
metaerg.pl|11472	K01448
metaerg.pl|11472	K01537
metaerg.pl|11472	K09693
metaerg.pl|11472	K01081
metaerg.pl|11472	K01183
metaerg.pl|11473	K03704
metaerg.pl|11482	K02968
metaerg.pl|11483	K15371
metaerg.pl|11484	K02341
metaerg.pl|11484	K02340
metaerg.pl|11484	K02343
metaerg.pl|11493	K01869
metaerg.pl|11495	K04372
metaerg.pl|11495	K04443
metaerg.pl|11495	K08847
metaerg.pl|11495	K01728
metaerg.pl|11495	K04367
metaerg.pl|11495	K13986
metaerg.pl|11495	K02178
metaerg.pl|11495	K08841
metaerg.pl|11495	K07675
metaerg.pl|11495	K13414
metaerg.pl|11495	K02486
metaerg.pl|11495	K08853
metaerg.pl|11495	K12767
metaerg.pl|11495	K04688
metaerg.pl|11495	K05688
metaerg.pl|11495	K05121
metaerg.pl|11495	K13304
metaerg.pl|11495	K13303
metaerg.pl|11495	K08805
metaerg.pl|11495	K04420
metaerg.pl|11495	K04421
metaerg.pl|11495	K04425
metaerg.pl|11495	K08286
metaerg.pl|11495	K08850
metaerg.pl|11495	K01768
metaerg.pl|11495	K05112
metaerg.pl|11495	K08809
metaerg.pl|11495	K08792
metaerg.pl|11495	K04373
metaerg.pl|11495	K05098
metaerg.pl|11495	K05096
metaerg.pl|11495	K05097
metaerg.pl|11495	K05091
metaerg.pl|11495	K02482
metaerg.pl|11495	K02480
metaerg.pl|11495	K04445
metaerg.pl|11495	K11228
metaerg.pl|11495	K08790
metaerg.pl|11495	K08854
metaerg.pl|11495	K11912
metaerg.pl|11495	K08897
metaerg.pl|11495	K11889
metaerg.pl|11495	K08848
metaerg.pl|11495	K05744
metaerg.pl|11495	K08846
metaerg.pl|11495	K04444
metaerg.pl|11495	K05105
metaerg.pl|11495	K08855
metaerg.pl|11495	K05103
metaerg.pl|11495	K05102
metaerg.pl|11495	K08333
metaerg.pl|11495	K08282
metaerg.pl|11495	K08856
metaerg.pl|11495	K04426
metaerg.pl|11495	K07673
metaerg.pl|11495	K11265
metaerg.pl|11495	K02831
metaerg.pl|11495	K13302
metaerg.pl|11495	K00924
metaerg.pl|11495	K04424
metaerg.pl|11495	K05743
metaerg.pl|11495	K07682
metaerg.pl|11495	K03407
metaerg.pl|11495	K05111
metaerg.pl|11495	K11623
metaerg.pl|11495	K04442
metaerg.pl|11495	K07683
metaerg.pl|11495	K07778
metaerg.pl|11495	K08884
metaerg.pl|11495	K05113
metaerg.pl|11495	K08810
metaerg.pl|11495	K12132
metaerg.pl|11499	K01103
metaerg.pl|11499	K00560
metaerg.pl|11499	K01834
metaerg.pl|11499	K02226
metaerg.pl|11499	K01837
metaerg.pl|11499	K15640
metaerg.pl|11499	K01842
metaerg.pl|11499	K15634
metaerg.pl|11499	K22306
metaerg.pl|11500	K09710
metaerg.pl|11501	K00969
metaerg.pl|11502	K00453
metaerg.pl|11509	K01259
metaerg.pl|11509	K09023
metaerg.pl|11510	K13953
metaerg.pl|11510	K00001
metaerg.pl|11510	K21839
metaerg.pl|11512	K13953
metaerg.pl|11512	K00001
metaerg.pl|11512	K00344
metaerg.pl|11518	K12524
metaerg.pl|11518	K00928
metaerg.pl|11518	K00003
metaerg.pl|11518	K06969
metaerg.pl|11518	K12525
metaerg.pl|11518	K00931
metaerg.pl|11518	K12657
metaerg.pl|11519	K03979
metaerg.pl|11520	K02899
metaerg.pl|11521	K02888
metaerg.pl|11522	K10111
metaerg.pl|11522	K02045
metaerg.pl|11522	K06861
metaerg.pl|11522	K01996
metaerg.pl|11522	K02006
metaerg.pl|11522	K02052
metaerg.pl|11522	K06147
metaerg.pl|11524	K02000
metaerg.pl|11524	K02023
metaerg.pl|11524	K02049
metaerg.pl|11524	K01995
metaerg.pl|11524	K10111
metaerg.pl|11524	K02045
metaerg.pl|11524	K11072
metaerg.pl|11524	K02071
metaerg.pl|11524	K06861
metaerg.pl|11524	K01996
metaerg.pl|11524	K02017
metaerg.pl|11524	K02006
metaerg.pl|11524	K02052
metaerg.pl|11524	K11085
metaerg.pl|11527	K08300
metaerg.pl|11527	K08301
metaerg.pl|11528	K09118
metaerg.pl|11530	K03431
metaerg.pl|11530	K00966
metaerg.pl|11530	K01835
metaerg.pl|11530	K01842
metaerg.pl|11530	K01840
metaerg.pl|11530	K00963
metaerg.pl|11530	K15778
metaerg.pl|11531	K00343
metaerg.pl|11535	K00341
metaerg.pl|11537	K00340
metaerg.pl|11539	K05578
metaerg.pl|11541	K00123
metaerg.pl|11541	K00246
metaerg.pl|11541	K00240
metaerg.pl|11541	K00266
metaerg.pl|11541	K00532
metaerg.pl|11541	K00443
metaerg.pl|11541	K03390
metaerg.pl|11541	K00380
metaerg.pl|11541	K00122
metaerg.pl|11541	K11260
metaerg.pl|11541	K04014
metaerg.pl|11541	K00204
metaerg.pl|11541	K00337
metaerg.pl|11541	K00873
metaerg.pl|11541	K00235
metaerg.pl|11541	K00245
metaerg.pl|11541	K03941
metaerg.pl|11541	K00171
metaerg.pl|11541	K00441
metaerg.pl|11541	K00336
metaerg.pl|11541	K00205
metaerg.pl|11541	K00226
metaerg.pl|11541	K00335
metaerg.pl|11541	K00125
metaerg.pl|11541	K00207
metaerg.pl|11541	K03388
metaerg.pl|11541	K00176
metaerg.pl|11541	K05588
metaerg.pl|11541	K08264
metaerg.pl|11541	K00390
metaerg.pl|11541	K08349
metaerg.pl|11541	K00265
metaerg.pl|11541	K00338
metaerg.pl|11541	K00533
metaerg.pl|11541	K00124
metaerg.pl|11541	K05580
metaerg.pl|11541	K00172
metaerg.pl|11541	K11181
metaerg.pl|11542	K00337
metaerg.pl|11544	K00122
metaerg.pl|11544	K03934
metaerg.pl|11544	K05299
metaerg.pl|11544	K00532
metaerg.pl|11544	K00123
metaerg.pl|11544	K00369
metaerg.pl|11544	K00436
metaerg.pl|11544	K05588
metaerg.pl|11544	K00176
metaerg.pl|11544	K03388
metaerg.pl|11544	K08348
metaerg.pl|11544	K00390
metaerg.pl|11544	K00336
metaerg.pl|11544	K02567
metaerg.pl|11544	K00205
metaerg.pl|11544	K00372
metaerg.pl|11545	K03943
metaerg.pl|11545	K05586
metaerg.pl|11545	K00356
metaerg.pl|11545	K00122
metaerg.pl|11545	K00329
metaerg.pl|11545	K00335
metaerg.pl|11545	K03942
metaerg.pl|11545	K00334
metaerg.pl|11545	K05587
metaerg.pl|11545	K00124
metaerg.pl|11545	K00436
metaerg.pl|11546	K00436
metaerg.pl|11546	K05587
metaerg.pl|11546	K00335
metaerg.pl|11546	K03942
metaerg.pl|11546	K00334
metaerg.pl|11546	K00329
metaerg.pl|11546	K05586
metaerg.pl|11546	K00356
metaerg.pl|11546	K03943
metaerg.pl|11547	K03935
metaerg.pl|11547	K00333
metaerg.pl|11547	K13380
metaerg.pl|11547	K00329
metaerg.pl|11547	K13378
metaerg.pl|11547	K05579
metaerg.pl|11548	K13378
metaerg.pl|11548	K13380
metaerg.pl|11548	K00332
metaerg.pl|11548	K05581
metaerg.pl|11549	K13380
metaerg.pl|11549	K05582
metaerg.pl|11549	K00331
metaerg.pl|11550	K00330
metaerg.pl|11553	K01494
metaerg.pl|11559	K00245
metaerg.pl|11559	K00235
metaerg.pl|11559	K00873
metaerg.pl|11559	K11260
metaerg.pl|11559	K00122
metaerg.pl|11559	K00380
metaerg.pl|11559	K00443
metaerg.pl|11559	K03390
metaerg.pl|11559	K00240
metaerg.pl|11559	K00246
metaerg.pl|11559	K00123
metaerg.pl|11559	K11181
metaerg.pl|11559	K00533
metaerg.pl|11559	K00124
metaerg.pl|11559	K00265
metaerg.pl|11559	K08349
metaerg.pl|11559	K08264
metaerg.pl|11559	K03388
metaerg.pl|11559	K00176
metaerg.pl|11559	K00125
metaerg.pl|11559	K00335
metaerg.pl|11559	K00226
metaerg.pl|11559	K00205
metaerg.pl|11559	K00441
metaerg.pl|11559	K00171
metaerg.pl|11560	K00244
metaerg.pl|11560	K00234
metaerg.pl|11560	K00394
metaerg.pl|11560	K00278
metaerg.pl|11560	K00239
metaerg.pl|11561	K00241
metaerg.pl|11563	K00016
metaerg.pl|11563	K00024
metaerg.pl|11563	K00026
metaerg.pl|11563	K00025
metaerg.pl|11570	K05788
metaerg.pl|11571	K11541
metaerg.pl|11571	K13950
metaerg.pl|11571	K13497
metaerg.pl|11571	K01955
metaerg.pl|11571	K13501
metaerg.pl|11571	K01658
metaerg.pl|11571	K01951
metaerg.pl|11571	K01954
metaerg.pl|11571	K01665
metaerg.pl|11571	K01664
metaerg.pl|11571	K02619
metaerg.pl|11571	K03342
metaerg.pl|11571	K11540
metaerg.pl|11571	K01657
metaerg.pl|11571	K00609
metaerg.pl|11571	K01656
metaerg.pl|11571	K01663
metaerg.pl|11571	K01956
metaerg.pl|11572	K03469
metaerg.pl|11573	K03801
metaerg.pl|11574	K00658
metaerg.pl|11574	K09699
metaerg.pl|11574	K11381
metaerg.pl|11574	K00382
metaerg.pl|11574	K00162
metaerg.pl|11574	K00163
metaerg.pl|11577	K01803
metaerg.pl|11578	K00927
metaerg.pl|11579	K10705
metaerg.pl|11579	K00134
metaerg.pl|11581	K13832
metaerg.pl|11581	K00891
metaerg.pl|11581	K00014
metaerg.pl|11582	K04042
metaerg.pl|11582	K02536
metaerg.pl|11582	K11528
metaerg.pl|11583	K02314
metaerg.pl|11584	K10800
metaerg.pl|11584	K02334
metaerg.pl|11584	K02337
metaerg.pl|11584	K03648
metaerg.pl|11585	K13038
metaerg.pl|11587	K00942
metaerg.pl|11592	K01259
metaerg.pl|11592	K01255
metaerg.pl|11592	K11142
metaerg.pl|11594	K02012
metaerg.pl|11596	K02011
metaerg.pl|11598	K02482
metaerg.pl|11598	K08801
metaerg.pl|11598	K02480
metaerg.pl|11598	K07638
metaerg.pl|11598	K07653
metaerg.pl|11598	K07636
metaerg.pl|11598	K13587
metaerg.pl|11598	K02030
metaerg.pl|11598	K11527
metaerg.pl|11598	K07678
metaerg.pl|11598	K10715
metaerg.pl|11598	K02668
metaerg.pl|11598	K03388
metaerg.pl|11598	K08479
metaerg.pl|11598	K10916
metaerg.pl|11598	K02489
metaerg.pl|11598	K07716
metaerg.pl|11598	K07710
metaerg.pl|11598	K07640
metaerg.pl|11598	K01768
metaerg.pl|11598	K07656
metaerg.pl|11598	K02486
metaerg.pl|11598	K11383
metaerg.pl|11598	K07769
metaerg.pl|11598	K04757
metaerg.pl|11598	K11357
metaerg.pl|11598	K11629
metaerg.pl|11598	K10125
metaerg.pl|11598	K07647
metaerg.pl|11598	K10942
metaerg.pl|11598	K07717
metaerg.pl|11598	K07675
metaerg.pl|11598	K10681
metaerg.pl|11598	K07676
metaerg.pl|11598	K06379
metaerg.pl|11598	K07709
metaerg.pl|11598	K07644
metaerg.pl|11598	K07778
metaerg.pl|11598	K11633
metaerg.pl|11598	K07768
metaerg.pl|11598	K07711
metaerg.pl|11598	K07648
metaerg.pl|11598	K07651
metaerg.pl|11598	K07654
metaerg.pl|11598	K00936
metaerg.pl|11598	K07682
metaerg.pl|11598	K07649
metaerg.pl|11598	K03407
metaerg.pl|11598	K07646
metaerg.pl|11598	K13598
metaerg.pl|11598	K07641
metaerg.pl|11598	K07673
metaerg.pl|11598	K07639
metaerg.pl|11598	K08475
metaerg.pl|11598	K07652
metaerg.pl|11598	K07645
metaerg.pl|11598	K07677
metaerg.pl|11598	K07708
metaerg.pl|11598	K07704
metaerg.pl|11598	K08282
metaerg.pl|11598	K07643
metaerg.pl|11598	K11711
metaerg.pl|11598	K07642
metaerg.pl|11598	K02484
metaerg.pl|11598	K11640
metaerg.pl|11599	K03574
metaerg.pl|11599	K01529
metaerg.pl|11599	K08310
metaerg.pl|11599	K01515
metaerg.pl|11599	K08320
metaerg.pl|11602	K01697
metaerg.pl|11602	K00031
metaerg.pl|11602	K02000
metaerg.pl|11602	K11527
metaerg.pl|11602	K05847
metaerg.pl|11602	K00641
metaerg.pl|11602	K00088
metaerg.pl|11602	K00970
metaerg.pl|11602	K00974
metaerg.pl|11602	K02806
metaerg.pl|11610	K07641
metaerg.pl|11610	K07654
metaerg.pl|11610	K04486
metaerg.pl|11610	K08282
metaerg.pl|11610	K11527
metaerg.pl|11610	K07653
metaerg.pl|11610	K07636
metaerg.pl|11610	K07709
metaerg.pl|11610	K01769
metaerg.pl|11610	K06379
metaerg.pl|11610	K07675
metaerg.pl|11610	K04757
metaerg.pl|11610	K02342
metaerg.pl|11618	K01724
metaerg.pl|11623	K01595
metaerg.pl|11624	K00318
metaerg.pl|11624	K00135
metaerg.pl|11624	K00155
metaerg.pl|11624	K13821
metaerg.pl|11624	K00294
metaerg.pl|11629	K07282
metaerg.pl|11631	K22116
metaerg.pl|11633	K01932
metaerg.pl|11635	K00004
metaerg.pl|11635	K00075
metaerg.pl|11635	K00102
metaerg.pl|11638	K01470
metaerg.pl|11638	K22232
metaerg.pl|11640	K01785
metaerg.pl|11642	K01740
metaerg.pl|11642	K17069
metaerg.pl|11643	K02050
metaerg.pl|11643	K15554
metaerg.pl|11645	K02051
metaerg.pl|11648	K11072
metaerg.pl|11648	K02068
metaerg.pl|11648	K02045
metaerg.pl|11648	K02062
metaerg.pl|11648	K02071
metaerg.pl|11648	K06861
metaerg.pl|11648	K01996
metaerg.pl|11648	K02032
metaerg.pl|11648	K02017
metaerg.pl|11648	K11084
metaerg.pl|11648	K02052
metaerg.pl|11648	K02006
metaerg.pl|11648	K02010
metaerg.pl|11648	K05847
metaerg.pl|11648	K02000
metaerg.pl|11648	K02023
metaerg.pl|11648	K10243
metaerg.pl|11648	K01990
metaerg.pl|11648	K11076
metaerg.pl|11648	K05816
metaerg.pl|11648	K10112
metaerg.pl|11648	K01998
metaerg.pl|11648	K10111
metaerg.pl|11648	K02049
metaerg.pl|11648	K02065
metaerg.pl|11648	K01995
metaerg.pl|11648	K15555
metaerg.pl|11650	K07718
metaerg.pl|11650	K07698
metaerg.pl|11650	K07651
metaerg.pl|11650	K11623
metaerg.pl|11650	K07648
metaerg.pl|11650	K07679
metaerg.pl|11650	K02478
metaerg.pl|11650	K13533
metaerg.pl|11650	K11328
metaerg.pl|11650	K07711
metaerg.pl|11650	K00873
metaerg.pl|11650	K08884
metaerg.pl|11650	K11633
metaerg.pl|11650	K07768
metaerg.pl|11650	K02575
metaerg.pl|11650	K07778
metaerg.pl|11650	K11354
metaerg.pl|11650	K07683
metaerg.pl|11650	K07652
metaerg.pl|11650	K08475
metaerg.pl|11650	K07639
metaerg.pl|11650	K07673
metaerg.pl|11650	K07641
metaerg.pl|11650	K13598
metaerg.pl|11650	K07646
metaerg.pl|11650	K07637
metaerg.pl|11650	K03407
metaerg.pl|11650	K00936
metaerg.pl|11650	K07649
metaerg.pl|11650	K07682
metaerg.pl|11650	K07777
metaerg.pl|11650	K07654
metaerg.pl|11650	K01090
metaerg.pl|11650	K02491
metaerg.pl|11650	K11231
metaerg.pl|11650	K07643
metaerg.pl|11650	K08282
metaerg.pl|11650	K07704
metaerg.pl|11650	K10909
metaerg.pl|11650	K07708
metaerg.pl|11650	K07677
metaerg.pl|11650	K07645
metaerg.pl|11650	K04486
metaerg.pl|11650	K11640
metaerg.pl|11650	K11356
metaerg.pl|11650	K02484
metaerg.pl|11650	K07642
metaerg.pl|11650	K11711
metaerg.pl|11650	K10715
metaerg.pl|11650	K07678
metaerg.pl|11650	K02030
metaerg.pl|11650	K11527
metaerg.pl|11650	K13587
metaerg.pl|11650	K07636
metaerg.pl|11650	K07638
metaerg.pl|11650	K07653
metaerg.pl|11650	K02480
metaerg.pl|11650	K08801
metaerg.pl|11650	K02482
metaerg.pl|11650	K14489
metaerg.pl|11650	K07656
metaerg.pl|11650	K01768
metaerg.pl|11650	K07640
metaerg.pl|11650	K07710
metaerg.pl|11650	K07716
metaerg.pl|11650	K07697
metaerg.pl|11650	K02489
metaerg.pl|11650	K10916
metaerg.pl|11650	K08479
metaerg.pl|11650	K07674
metaerg.pl|11650	K03388
metaerg.pl|11650	K02668
metaerg.pl|11650	K07675
metaerg.pl|11650	K07717
metaerg.pl|11650	K13040
metaerg.pl|11650	K10942
metaerg.pl|11650	K07647
metaerg.pl|11650	K07680
metaerg.pl|11650	K02342
metaerg.pl|11650	K11629
metaerg.pl|11650	K10125
metaerg.pl|11650	K11357
metaerg.pl|11650	K11617
metaerg.pl|11650	K04757
metaerg.pl|11650	K11520
metaerg.pl|11650	K14509
metaerg.pl|11650	K07769
metaerg.pl|11650	K12767
metaerg.pl|11650	K02486
metaerg.pl|11650	K11383
metaerg.pl|11650	K07644
metaerg.pl|11650	K07709
metaerg.pl|11650	K13532
metaerg.pl|11650	K06379
metaerg.pl|11650	K10681
metaerg.pl|11650	K07676
metaerg.pl|11650	K07650
metaerg.pl|11650	K01769
metaerg.pl|11651	K02618
metaerg.pl|11655	K02609
metaerg.pl|11658	K00681
metaerg.pl|11661	K02016
metaerg.pl|11666	K07778
metaerg.pl|11666	K07648
metaerg.pl|11666	K03407
metaerg.pl|11666	K07654
metaerg.pl|11666	K07682
metaerg.pl|11666	K07652
metaerg.pl|11666	K07646
metaerg.pl|11666	K07641
metaerg.pl|11666	K07673
metaerg.pl|11666	K07677
metaerg.pl|11666	K11231
metaerg.pl|11666	K07642
metaerg.pl|11666	K02484
metaerg.pl|11666	K07653
metaerg.pl|11666	K07636
metaerg.pl|11666	K02482
metaerg.pl|11666	K02480
metaerg.pl|11666	K10715
metaerg.pl|11666	K07674
metaerg.pl|11666	K10916
metaerg.pl|11666	K02668
metaerg.pl|11666	K03388
metaerg.pl|11666	K07710
metaerg.pl|11666	K02489
metaerg.pl|11666	K07716
metaerg.pl|11666	K04757
metaerg.pl|11666	K11357
metaerg.pl|11666	K10125
metaerg.pl|11666	K02486
metaerg.pl|11666	K12767
metaerg.pl|11666	K07675
metaerg.pl|11666	K07647
metaerg.pl|11666	K07676
metaerg.pl|11666	K07644
metaerg.pl|11666	K02479
metaerg.pl|11667	K07683
metaerg.pl|11667	K07778
metaerg.pl|11667	K11623
metaerg.pl|11667	K07777
metaerg.pl|11667	K07682
metaerg.pl|11667	K07641
metaerg.pl|11667	K07673
metaerg.pl|11667	K07704
metaerg.pl|11667	K08282
metaerg.pl|11667	K02484
metaerg.pl|11667	K08801
metaerg.pl|11667	K02480
metaerg.pl|11667	K02668
metaerg.pl|11667	K07674
metaerg.pl|11667	K01768
metaerg.pl|11667	K02486
metaerg.pl|11667	K04757
metaerg.pl|11667	K11617
metaerg.pl|11667	K07680
metaerg.pl|11667	K07675
metaerg.pl|11667	K06379
metaerg.pl|11669	K10111
metaerg.pl|11669	K01995
metaerg.pl|11669	K02023
metaerg.pl|11669	K01990
metaerg.pl|11669	K02052
metaerg.pl|11669	K02006
metaerg.pl|11669	K02010
metaerg.pl|11669	K05847
metaerg.pl|11669	K02017
metaerg.pl|11669	K06861
metaerg.pl|11669	K01996
metaerg.pl|11669	K11072
metaerg.pl|11669	K02045
metaerg.pl|11672	K00974
metaerg.pl|11672	K05847
metaerg.pl|11672	K00088
metaerg.pl|11672	K00031
metaerg.pl|11672	K11527
metaerg.pl|11672	K01697
metaerg.pl|11677	K03282
metaerg.pl|11679	K00615
metaerg.pl|11679	K00163
metaerg.pl|11684	K02836
